etiqueta,x1,y1,x2,y2,imagen,w,h
borde_izquierdo,156,474,427,349,re_2021_06_02_194922_001.png,960,540
linea_carril,203,480,441,345,re_2021_06_02_194922_001.png,960,540
linea_carril,663,471,492,335,re_2021_06_02_194922_001.png,960,540
linea_carril,554,344,795,398,re_2021_06_02_194922_001.png,960,540
linea_carril,573,339,806,367,re_2021_06_02_194922_001.png,960,540
borde_izquierdo,157,471,408,354,re_2021_06_02_194922_002.png,960,540
linea_carril,202,480,446,342,re_2021_06_02_194922_002.png,960,540
linea_carril,661,471,499,342,re_2021_06_02_194922_002.png,960,540
linea_carril,555,343,775,394,re_2021_06_02_194922_002.png,960,540
linea_carril,575,340,770,366,re_2021_06_02_194922_002.png,960,540
borde_izquierdo,157,475,432,342,re_2021_06_02_194922_003.png,960,540
linea_carril,208,482,453,337,re_2021_06_02_194922_003.png,960,540
linea_carril,501,339,669,471,re_2021_06_02_194922_003.png,960,540
linea_carril,544,337,866,413,re_2021_06_02_194922_003.png,960,540
linea_carril,620,343,775,365,re_2021_06_02_194922_003.png,960,540
borde_izquierdo,166,476,409,356,re_2021_06_02_194922_004.png,960,540
linea_carril,223,479,445,343,re_2021_06_02_194922_004.png,960,540
linea_carril,510,344,677,471,re_2021_06_02_194922_004.png,960,540
linea_carril,561,343,776,388,re_2021_06_02_194922_004.png,960,540
linea_carril,776,363,615,343,re_2021_06_02_194922_004.png,960,540
borde_izquierdo,168,480,442,343,re_2021_06_02_194922_005.png,960,540
linea_carril,238,479,456,341,re_2021_06_02_194922_005.png,960,540
linea_carril,517,349,695,473,re_2021_06_02_194922_005.png,960,540
linea_carril,572,350,768,390,re_2021_06_02_194922_005.png,960,540
borde_izquierdo,188,481,437,349,re_2021_06_02_194922_006.png,960,540
linea_carril,245,476,441,353,re_2021_06_02_194922_006.png,960,540
linea_carril,531,355,700,469,re_2021_06_02_194922_006.png,960,540
linea_carril,583,349,723,383,re_2021_06_02_194922_006.png,960,540
borde_izquierdo,167,478,429,347,re_2021_06_02_194922_007.png,960,540
linea_carril,225,480,442,347,re_2021_06_02_194922_007.png,960,540
linea_carril,683,468,538,363,re_2021_06_02_194922_007.png,960,540
linea_carril,607,352,824,404,re_2021_06_02_194922_007.png,960,540
borde_izquierdo,134,466,418,348,re_2021_06_02_194922_008.png,960,540
linea_carril,163,478,441,344,re_2021_06_02_194922_008.png,960,540
linea_carril,623,466,524,345,re_2021_06_02_194922_008.png,960,540
linea_carril,811,404,596,346,re_2021_06_02_194922_008.png,960,540
borde_izquierdo,129,461,406,356,re_2021_06_02_194922_009.png,960,540
linea_carril,152,475,436,349,re_2021_06_02_194922_009.png,960,540
linea_carril,611,468,526,349,re_2021_06_02_194922_009.png,960,540
linea_carril,596,347,769,397,re_2021_06_02_194922_009.png,960,540
borde_izquierdo,137,464,411,351,re_2021_06_02_194922_010.png,960,540
linea_carril,157,472,432,350,re_2021_06_02_194922_010.png,960,540
linea_carril,529,349,615,472,re_2021_06_02_194922_010.png,960,540
linea_carril,608,348,733,385,re_2021_06_02_194922_010.png,960,540
borde_izquierdo,130,462,390,357,re_2021_06_02_194922_011.png,960,540
linea_carril,155,475,429,349,re_2021_06_02_194922_011.png,960,540
linea_carril,635,469,527,349,re_2021_06_02_194922_011.png,960,540
linea_carril,615,351,795,409,re_2021_06_02_194922_011.png,960,540
borde_izquierdo,123,459,416,349,re_2021_06_02_194922_012.png,960,540
linea_carril,142,471,453,340,re_2021_06_02_194922_012.png,960,540
linea_carril,615,470,521,350,re_2021_06_02_194922_012.png,960,540
linea_carril,621,356,838,413,re_2021_06_02_194922_012.png,960,540
linea_carril,627,341,799,370,re_2021_06_02_194922_012.png,960,540
borde_izquierdo,119,461,391,359,re_2021_06_02_194922_013.png,960,540
linea_carril,141,469,429,349,re_2021_06_02_194922_013.png,960,540
linea_carril,613,469,533,366,re_2021_06_02_194922_013.png,960,540
linea_carril,644,363,799,401,re_2021_06_02_194922_013.png,960,540
borde_izquierdo,125,462,417,350,re_2021_06_02_194922_014.png,960,540
linea_carril,152,476,452,343,re_2021_06_02_194922_014.png,960,540
linea_carril,532,353,609,469,re_2021_06_02_194922_014.png,960,540
linea_carril,662,366,778,397,re_2021_06_02_194922_014.png,960,540
borde_izquierdo,138,469,397,363,re_2021_06_02_194922_015.png,960,540
linea_carril,178,481,432,356,re_2021_06_02_194922_015.png,960,540
linea_carril,538,353,641,471,re_2021_06_02_194922_015.png,960,540
linea_carril,697,369,807,404,re_2021_06_02_194922_015.png,960,540
borde_izquierdo,146,471,405,360,re_2021_06_02_194922_016.png,960,540
linea_carril,186,482,433,355,re_2021_06_02_194922_016.png,960,540
linea_carril,660,468,549,371,re_2021_06_02_194922_016.png,960,540
linea_carril,820,404,722,379,re_2021_06_02_194922_016.png,960,540
borde_izquierdo,141,469,401,360,re_2021_06_02_194922_017.png,960,540
linea_carril,177,479,427,354,re_2021_06_02_194922_017.png,960,540
linea_carril,634,466,539,365,re_2021_06_02_194922_017.png,960,540
borde_izquierdo,136,465,406,356,re_2021_06_02_194922_018.png,960,540
linea_carril,172,478,428,352,re_2021_06_02_194922_018.png,960,540
linea_carril,656,472,533,361,re_2021_06_02_194922_018.png,960,540
borde_izquierdo,138,470,381,369,re_2021_06_02_194922_019.png,960,540
linea_carril,175,479,426,356,re_2021_06_02_194922_019.png,960,540
linea_carril,636,471,532,355,re_2021_06_02_194922_019.png,960,540
borde_izquierdo,145,472,386,365,re_2021_06_02_194922_020.png,960,540
linea_carril,184,482,413,363,re_2021_06_02_194922_020.png,960,540
linea_carril,660,471,535,353,re_2021_06_02_194922_020.png,960,540
borde_izquierdo,143,473,355,380,re_2021_06_02_194922_021.png,960,540
linea_carril,188,480,404,368,re_2021_06_02_194922_021.png,960,540
linea_carril,542,367,648,471,re_2021_06_02_194922_021.png,960,540
borde_izquierdo,152,475,394,369,re_2021_06_02_194922_022.png,960,540
linea_carril,201,479,439,353,re_2021_06_02_194922_022.png,960,540
linea_carril,540,362,671,472,re_2021_06_02_194922_022.png,960,540
borde_izquierdo,155,476,421,353,re_2021_06_02_194922_023.png,960,540
linea_carril,212,484,440,348,re_2021_06_02_194922_023.png,960,540
linea_carril,676,472,529,354,re_2021_06_02_194922_023.png,960,540
borde_izquierdo,165,480,402,365,re_2021_06_02_194922_024.png,960,540
linea_carril,214,482,446,348,re_2021_06_02_194922_024.png,960,540
linea_carril,690,471,520,348,re_2021_06_02_194922_024.png,960,540
borde_izquierdo,176,481,411,360,re_2021_06_02_194922_025.png,960,540
linea_carril,251,478,452,342,re_2021_06_02_194922_025.png,960,540
linea_carril,706,469,514,343,re_2021_06_02_194922_025.png,960,540
linea_carril,747,384,800,395,re_2021_06_02_194922_025.png,960,540
borde_izquierdo,191,482,412,357,re_2021_06_02_194922_026.png,960,540
