etiqueta,x1,y1,x2,y2,imagen,w,h
borde_izquierdo,28,402,309,357,re_2021_06_13_183717_001.png,960,540
linea_carril,47,414,348,355,re_2021_06_13_183717_001.png,960,540
linea_emergencia,114,454,388,360,re_2021_06_13_183717_001.png,960,540
linea_carril,452,365,324,481,re_2021_06_13_183717_001.png,960,540
linea_carril,562,362,718,473,re_2021_06_13_183717_001.png,960,540
linea_carril,951,422,639,358,re_2021_06_13_183717_001.png,960,540
borde_derecho,959,382,679,351,re_2021_06_13_183717_001.png,960,540
borde_izquierdo,32,400,344,352,re_2021_06_13_183717_002.png,960,540
linea_carril,48,415,374,350,re_2021_06_13_183717_002.png,960,540
linea_carril,445,369,316,481,re_2021_06_13_183717_002.png,960,540
linea_carril,548,350,708,471,re_2021_06_13_183717_002.png,960,540
linea_carril,621,351,950,423,re_2021_06_13_183717_002.png,960,540
borde_derecho,957,381,702,355,re_2021_06_13_183717_002.png,960,540
linea_emergencia,128,458,392,357,re_2021_06_13_183717_002.png,960,540
borde_izquierdo,29,403,372,348,re_2021_06_13_183717_003.png,960,540
linea_carril,49,415,421,342,re_2021_06_13_183717_003.png,960,540
linea_emergencia,125,461,413,357,re_2021_06_13_183717_003.png,960,540
linea_carril,344,483,474,352,re_2021_06_13_183717_003.png,960,540
linea_carril,554,351,760,467,re_2021_06_13_183717_003.png,960,540
linea_carril,944,419,651,357,re_2021_06_13_183717_003.png,960,540
borde_derecho,956,382,651,347,re_2021_06_13_183717_003.png,960,540
borde_izquierdo,34,405,376,345,re_2021_06_13_183717_004.png,960,540
linea_carril,46,416,423,338,re_2021_06_13_183717_004.png,960,540
linea_emergencia,128,458,398,358,re_2021_06_13_183717_004.png,960,540
linea_carril,323,486,476,346,re_2021_06_13_183717_004.png,960,540
linea_carril,749,472,542,347,re_2021_06_13_183717_004.png,960,540
linea_carril,952,421,645,361,re_2021_06_13_183717_004.png,960,540
borde_derecho,960,385,665,351,re_2021_06_13_183717_004.png,960,540
borde_izquierdo,26,403,308,354,re_2021_06_13_183717_005.png,960,540
borde_derecho,955,383,702,356,re_2021_06_13_183717_005.png,960,540
linea_emergencia,93,445,383,360,re_2021_06_13_183717_005.png,960,540
linea_carril,41,412,343,352,re_2021_06_13_183717_005.png,960,540
linea_carril,290,480,466,344,re_2021_06_13_183717_005.png,960,540
linea_carril,529,348,683,468,re_2021_06_13_183717_005.png,960,540
linea_carril,611,355,944,425,re_2021_06_13_183717_005.png,960,540
borde_izquierdo,21,394,377,343,re_2021_06_13_183717_006.png,960,540
borde_derecho,956,381,654,346,re_2021_06_13_183717_006.png,960,540
linea_emergencia,86,442,402,351,re_2021_06_13_183717_006.png,960,540
linea_carril,33,406,408,341,re_2021_06_13_183717_006.png,960,540
linea_carril,255,488,433,360,re_2021_06_13_183717_006.png,960,540
linea_carril,544,358,648,476,re_2021_06_13_183717_006.png,960,540
linea_carril,935,429,644,366,re_2021_06_13_183717_006.png,960,540
borde_izquierdo,25,400,378,345,re_2021_06_13_183717_007.png,960,540
linea_emergencia,106,450,443,339,re_2021_06_13_183717_007.png,960,540
borde_derecho,958,382,675,345,re_2021_06_13_183717_007.png,960,540
linea_carril,41,409,412,341,re_2021_06_13_183717_007.png,960,540
linea_carril,284,480,464,351,re_2021_06_13_183717_007.png,960,540
linea_carril,724,471,554,353,re_2021_06_13_183717_007.png,960,540
linea_carril,946,422,674,364,re_2021_06_13_183717_007.png,960,540
borde_izquierdo,27,404,343,350,re_2021_06_13_183717_008.png,960,540
borde_derecho,959,377,717,344,re_2021_06_13_183717_008.png,960,540
linea_emergencia,120,461,415,347,re_2021_06_13_183717_008.png,960,540
linea_carril,47,415,380,346,re_2021_06_13_183717_008.png,960,540
