etiqueta,x1,y1,x2,y2,imagen,w,h
borde_izquierdo,14,392,321,350,re_2021_06_13_183859_001.png,960,540
borde_derecho,958,387,666,349,re_2021_06_13_183859_001.png,960,540
linea_carril,30,403,375,346,re_2021_06_13_183859_001.png,960,540
linea_carril,192,494,399,375,re_2021_06_13_183859_001.png,960,540
linea_carril,639,480,532,352,re_2021_06_13_183859_001.png,960,540
linea_carril,937,433,638,362,re_2021_06_13_183859_001.png,960,540
borde_izquierdo,17,394,341,349,re_2021_06_13_183859_002.png,960,540
borde_derecho,956,384,732,360,re_2021_06_13_183859_002.png,960,540
linea_carril,30,402,396,342,re_2021_06_13_183859_002.png,960,540
linea_carril,441,357,186,486,re_2021_06_13_183859_002.png,960,540
linea_carril,539,360,636,473,re_2021_06_13_183859_002.png,960,540
linea_carril,934,429,634,366,re_2021_06_13_183859_002.png,960,540
borde_izquierdo,17,391,309,352,re_2021_06_13_183859_003.png,960,540
borde_derecho,958,385,711,356,re_2021_06_13_183859_003.png,960,540
linea_carril,28,403,362,348,re_2021_06_13_183859_003.png,960,540
linea_carril,197,492,468,342,re_2021_06_13_183859_003.png,960,540
linea_carril,535,360,637,469,re_2021_06_13_183859_003.png,960,540
linea_carril,927,434,621,357,re_2021_06_13_183859_003.png,960,540
borde_izquierdo,20,397,333,350,re_2021_06_13_183859_004.png,960,540
borde_derecho,956,386,744,360,re_2021_06_13_183859_004.png,960,540
linea_carril,939,431,658,367,re_2021_06_13_183859_004.png,960,540
linea_carril,32,406,358,349,re_2021_06_13_183859_004.png,960,540
linea_carril,190,493,452,351,re_2021_06_13_183859_004.png,960,540
linea_carril,658,468,537,355,re_2021_06_13_183859_004.png,960,540
borde_izquierdo,24,401,333,352,re_2021_06_13_183859_005.png,960,540
borde_derecho,954,382,712,353,re_2021_06_13_183859_005.png,960,540
linea_carril,35,408,380,346,re_2021_06_13_183859_005.png,960,540
linea_carril,211,490,426,367,re_2021_06_13_183859_005.png,960,540
linea_carril,546,359,670,472,re_2021_06_13_183859_005.png,960,540
linea_carril,942,426,630,356,re_2021_06_13_183859_005.png,960,540
borde_izquierdo,25,400,353,349,re_2021_06_13_183859_006.png,960,540
borde_derecho,959,384,717,356,re_2021_06_13_183859_006.png,960,540
linea_carril,37,411,379,347,re_2021_06_13_183859_006.png,960,540
linea_carril,251,482,456,351,re_2021_06_13_183859_006.png,960,540
linea_carril,695,472,545,355,re_2021_06_13_183859_006.png,960,540
linea_carril,942,429,619,354,re_2021_06_13_183859_006.png,960,540
borde_izquierdo,21,393,337,348,re_2021_06_13_183859_007.png,960,540
linea_carril,34,407,390,342,re_2021_06_13_183859_007.png,960,540
linea_carril,248,482,449,349,re_2021_06_13_183859_007.png,960,540
linea_carril,558,374,669,473,re_2021_06_13_183859_007.png,960,540
linea_carril,943,428,650,367,re_2021_06_13_183859_007.png,960,540
borde_derecho,959,385,672,349,re_2021_06_13_183859_007.png,960,540
borde_izquierdo,14,394,337,346,re_2021_06_13_183859_008.png,960,540
borde_derecho,958,386,723,357,re_2021_06_13_183859_008.png,960,540
linea_carril,30,404,378,342,re_2021_06_13_183859_008.png,960,540
linea_carril,215,485,443,349,re_2021_06_13_183859_008.png,960,540
linea_carril,661,471,531,354,re_2021_06_13_183859_008.png,960,540
linea_carril,935,432,617,356,re_2021_06_13_183859_008.png,960,540
borde_izquierdo,14,392,277,355,re_2021_06_13_183859_009.png,960,540
borde_derecho,956,386,694,358,re_2021_06_13_183859_009.png,960,540
linea_carril,28,403,318,353,re_2021_06_13_183859_009.png,960,540
linea_carril,184,485,462,344,re_2021_06_13_183859_009.png,960,540
linea_carril,639,467,535,361,re_2021_06_13_183859_009.png,960,540
linea_carril,920,433,613,353,re_2021_06_13_183859_009.png,960,540
borde_izquierdo,18,394,321,350,re_2021_06_13_183859_010.png,960,540
borde_derecho,956,394,658,346,re_2021_06_13_183859_010.png,960,540
linea_carril,29,406,350,352,re_2021_06_13_183859_010.png,960,540
linea_carril,205,484,450,352,re_2021_06_13_183859_010.png,960,540
linea_carril,661,472,538,356,re_2021_06_13_183859_010.png,960,540
linea_carril,937,433,637,360,re_2021_06_13_183859_010.png,960,540
borde_izquierdo,32,390,291,358,re_2021_06_13_183859_011.png,960,540
borde_derecho,958,391,710,356,re_2021_06_13_183859_011.png,960,540
linea_carril,30,406,333,356,re_2021_06_13_183859_011.png,960,540
linea_carril,218,482,410,374,re_2021_06_13_183859_011.png,960,540
linea_carril,665,471,551,369,re_2021_06_13_183859_011.png,960,540
linea_carril,944,431,648,360,re_2021_06_13_183859_011.png,960,540
borde_izquierdo,192,372,398,342,re_2021_06_13_183859_012.png,960,540
borde_derecho,958,390,686,353,re_2021_06_13_183859_012.png,960,540
linea_carril,194,383,432,339,re_2021_06_13_183859_012.png,960,540
linea_carril,238,481,460,348,re_2021_06_13_183859_012.png,960,540
linea_carril,682,473,541,356,re_2021_06_13_183859_012.png,960,540
linea_carril,940,428,611,351,re_2021_06_13_183859_012.png,960,540
linea_carril,240,480,462,346,re_2021_06_13_183859_013.png,960,540
linea_carril,533,356,686,469,re_2021_06_13_183859_013.png,960,540
linea_carril,945,429,603,348,re_2021_06_13_183859_013.png,960,540
borde_derecho,956,388,658,344,re_2021_06_13_183859_013.png,960,540
borde_izquierdo,22,397,81,390,re_2021_06_13_183859_013.png,960,540
linea_carril,40,411,82,403,re_2021_06_13_183859_013.png,960,540
borde_izquierdo,28,401,206,372,re_2021_06_13_183859_014.png,960,540
borde_derecho,959,381,701,352,re_2021_06_13_183859_014.png,960,540
linea_carril,44,412,220,378,re_2021_06_13_183859_014.png,960,540
linea_carril,266,479,451,348,re_2021_06_13_183859_014.png,960,540
linea_carril,697,471,514,342,re_2021_06_13_183859_014.png,960,540
linea_carril,946,425,605,353,re_2021_06_13_183859_014.png,960,540
borde_izquierdo,22,400,281,360,re_2021_06_13_183859_015.png,960,540
borde_derecho,960,382,683,351,re_2021_06_13_183859_015.png,960,540
linea_carril,41,410,282,367,re_2021_06_13_183859_015.png,960,540
linea_carril,259,478,396,381,re_2021_06_13_183859_015.png,960,540
linea_carril,673,471,517,351,re_2021_06_13_183859_015.png,960,540
linea_carril,942,428,605,356,re_2021_06_13_183859_015.png,960,540
borde_izquierdo,26,399,293,359,re_2021_06_13_183859_016.png,960,540
linea_carril,41,411,330,356,re_2021_06_13_183859_016.png,960,540
linea_carril,231,482,438,349,re_2021_06_13_183859_016.png,960,540
linea_carril,667,472,499,346,re_2021_06_13_183859_016.png,960,540
linea_carril,943,427,602,355,re_2021_06_13_183859_016.png,960,540
borde_derecho,959,381,645,347,re_2021_06_13_183859_016.png,960,540
borde_izquierdo,27,401,317,355,re_2021_06_13_183859_017.png,960,540
borde_derecho,957,381,655,348,re_2021_06_13_183859_017.png,960,540
linea_carril,43,414,346,353,re_2021_06_13_183859_017.png,960,540
linea_carril,252,479,438,348,re_2021_06_13_183859_017.png,960,540
linea_carril,668,471,503,345,re_2021_06_13_183859_017.png,960,540
linea_carril,942,427,631,362,re_2021_06_13_183859_017.png,960,540
borde_izquierdo,25,402,305,356,re_2021_06_13_183859_018.png,960,540
borde_derecho,959,388,686,356,re_2021_06_13_183859_018.png,960,540
linea_carril,37,413,344,353,re_2021_06_13_183859_018.png,960,540
linea_carril,262,482,432,352,re_2021_06_13_183859_018.png,960,540
linea_carril,685,471,512,354,re_2021_06_13_183859_018.png,960,540
linea_carril,946,426,598,356,re_2021_06_13_183859_018.png,960,540
borde_izquierdo,25,401,306,357,re_2021_06_13_183859_019.png,960,540
linea_carril,39,411,325,357,re_2021_06_13_183859_019.png,960,540
linea_carril,286,479,432,348,re_2021_06_13_183859_019.png,960,540
linea_carril,945,428,618,362,re_2021_06_13_183859_019.png,960,540
borde_derecho,956,387,650,350,re_2021_06_13_183859_019.png,960,540
borde_izquierdo,29,402,299,356,re_2021_06_13_183859_020.png,960,540
linea_carril,42,411,327,354,re_2021_06_13_183859_020.png,960,540
borde_derecho,957,386,676,353,re_2021_06_13_183859_020.png,960,540
linea_carril,260,485,425,349,re_2021_06_13_183859_020.png,960,540
linea_carril,683,472,510,353,re_2021_06_13_183859_020.png,960,540
linea_carril,944,423,577,351,re_2021_06_13_183859_020.png,960,540
borde_izquierdo,31,404,314,352,re_2021_06_13_183859_021.png,960,540
linea_carril,42,412,347,348,re_2021_06_13_183859_021.png,960,540
linea_carril,257,481,415,356,re_2021_06_13_183859_021.png,960,540
linea_carril,681,470,512,362,re_2021_06_13_183859_021.png,960,540
linea_carril,944,427,591,356,re_2021_06_13_183859_021.png,960,540
borde_derecho,958,390,645,354,re_2021_06_13_183859_021.png,960,540
borde_izquierdo,163,376,351,342,re_2021_06_13_183859_022.png,960,540
linea_carril,169,386,359,342,re_2021_06_13_183859_022.png,960,540
linea_carril,421,348,278,477,re_2021_06_13_183859_022.png,960,540
linea_carril,490,349,680,468,re_2021_06_13_183859_022.png,960,540
linea_carril,942,426,581,353,re_2021_06_13_183859_022.png,960,540
borde_derecho,959,389,619,349,re_2021_06_13_183859_022.png,960,540
borde_izquierdo,294,351,370,330,re_2021_06_13_183859_023.png,960,540
borde_derecho,959,390,646,353,re_2021_06_13_183859_023.png,960,540
linea_carril,237,481,409,356,re_2021_06_13_183859_023.png,960,540
linea_carril,674,472,497,352,re_2021_06_13_183859_023.png,960,540
linea_carril,945,429,587,354,re_2021_06_13_183859_023.png,960,540
borde_izquierdo,19,397,214,365,re_2021_06_13_183859_024.png,960,540
borde_derecho,958,388,649,352,re_2021_06_13_183859_024.png,960,540
linea_carril,30,408,217,372,re_2021_06_13_183859_024.png,960,540
linea_carril,244,482,411,356,re_2021_06_13_183859_024.png,960,540
linea_carril,509,358,687,474,re_2021_06_13_183859_024.png,960,540
linea_carril,942,429,622,362,re_2021_06_13_183859_024.png,960,540
borde_izquierdo,25,401,266,356,re_2021_06_13_183859_025.png,960,540
borde_derecho,958,389,623,349,re_2021_06_13_183859_025.png,960,540
linea_carril,40,409,301,355,re_2021_06_13_183859_025.png,960,540
linea_carril,401,369,254,478,re_2021_06_13_183859_025.png,960,540
linea_carril,494,348,658,448,re_2021_06_13_183859_025.png,960,540
linea_carril,942,426,586,353,re_2021_06_13_183859_025.png,960,540
borde_izquierdo,25,400,269,356,re_2021_06_13_183859_026.png,960,540
borde_derecho,39,408,310,353,re_2021_06_13_183859_026.png,960,540
linea_carril,959,388,641,349,re_2021_06_13_183859_026.png,960,540
linea_carril,266,479,423,346,re_2021_06_13_183859_026.png,960,540
linea_carril,688,473,499,349,re_2021_06_13_183859_026.png,960,540
linea_carril,943,425,568,349,re_2021_06_13_183859_026.png,960,540
borde_izquierdo,26,400,306,349,re_2021_06_13_183859_027.png,960,540
borde_derecho,959,387,648,353,re_2021_06_13_183859_027.png,960,540
linea_carril,40,410,321,350,re_2021_06_13_183859_027.png,960,540
linea_carril,415,355,283,489,re_2021_06_13_183859_027.png,960,540
linea_carril,509,356,700,473,re_2021_06_13_183859_027.png,960,540
linea_carril,947,425,548,344,re_2021_06_13_183859_027.png,960,540
borde_izquierdo,25,400,298,353,re_2021_06_13_183859_028.png,960,540
borde_derecho,957,386,671,356,re_2021_06_13_183859_028.png,960,540
linea_carril,39,410,320,352,re_2021_06_13_183859_028.png,960,540
linea_carril,386,381,283,475,re_2021_06_13_183859_028.png,960,540
linea_carril,498,352,701,467,re_2021_06_13_183859_028.png,960,540
linea_carril,946,425,574,352,re_2021_06_13_183859_028.png,960,540
borde_izquierdo,24,398,298,352,re_2021_06_13_183859_029.png,960,540
borde_derecho,956,389,695,361,re_2021_06_13_183859_029.png,960,540
linea_carril,39,411,334,349,re_2021_06_13_183859_029.png,960,540
linea_carril,263,481,419,352,re_2021_06_13_183859_029.png,960,540
linea_carril,700,472,500,353,re_2021_06_13_183859_029.png,960,540
linea_carril,942,425,602,357,re_2021_06_13_183859_029.png,960,540
borde_izquierdo,27,400,305,353,re_2021_06_13_183859_030.png,960,540
borde_derecho,960,388,684,359,re_2021_06_13_183859_030.png,960,540
linea_carril,40,411,318,354,re_2021_06_13_183859_030.png,960,540
linea_carril,413,360,286,478,re_2021_06_13_183859_030.png,960,540
linea_carril,511,359,694,469,re_2021_06_13_183859_030.png,960,540
linea_carril,942,425,583,355,re_2021_06_13_183859_030.png,960,540
borde_izquierdo,29,403,322,349,re_2021_06_13_183859_031.png,960,540
borde_derecho,957,388,652,353,re_2021_06_13_183859_031.png,960,540
linea_carril,43,415,351,347,re_2021_06_13_183859_031.png,960,540
linea_carril,408,371,270,491,re_2021_06_13_183859_031.png,960,540
linea_carril,506,352,700,469,re_2021_06_13_183859_031.png,960,540
linea_carril,941,424,569,350,re_2021_06_13_183859_031.png,960,540
borde_izquierdo,34,404,279,358,re_2021_06_13_183859_032.png,960,540
linea_carril,50,415,319,354,re_2021_06_13_183859_032.png,960,540
borde_derecho,957,386,622,350,re_2021_06_13_183859_032.png,960,540
linea_carril,299,480,399,382,re_2021_06_13_183859_032.png,960,540
linea_carril,723,470,513,355,re_2021_06_13_183859_032.png,960,540
linea_carril,947,423,577,352,re_2021_06_13_183859_032.png,960,540
borde_izquierdo,35,404,295,353,re_2021_06_13_183859_033.png,960,540
borde_derecho,957,388,706,361,re_2021_06_13_183859_033.png,960,540
linea_carril,49,414,324,349,re_2021_06_13_183859_033.png,960,540
linea_carril,301,481,415,362,re_2021_06_13_183859_033.png,960,540
linea_carril,497,350,686,445,re_2021_06_13_183859_033.png,960,540
linea_carril,941,425,577,353,re_2021_06_13_183859_033.png,960,540
borde_izquierdo,33,400,321,347,re_2021_06_13_183859_034.png,960,540
borde_derecho,958,389,655,356,re_2021_06_13_183859_034.png,960,540
linea_carril,43,411,352,344,re_2021_06_13_183859_034.png,960,540
linea_carril,290,476,426,349,re_2021_06_13_183859_034.png,960,540
linea_carril,703,469,500,353,re_2021_06_13_183859_034.png,960,540
linea_carril,947,424,577,355,re_2021_06_13_183859_034.png,960,540
borde_izquierdo,28,400,308,349,re_2021_06_13_183859_035.png,960,540
