etiqueta,x1,y1,x2,y2,imagen,w,h
borde_izquierdo,190,489,394,374,re_2021_05_02_202103_001.png,960,540
linea_carril,268,486,421,368,re_2021_05_02_202103_001.png,960,540
linea_carril,719,480,509,364,re_2021_05_02_202103_001.png,960,540
linea_carril,797,399,571,359,re_2021_05_02_202103_001.png,960,540
linea_emergencia,504,483,457,356,re_2021_05_02_202103_001.png,960,540
borde_derecho,790,370,607,353,re_2021_05_02_202103_001.png,960,540
borde_izquierdo,195,491,405,367,re_2021_05_02_202103_002.png,960,540
linea_carril,266,491,419,366,re_2021_05_02_202103_002.png,960,540
borde_derecho,784,365,591,352,re_2021_05_02_202103_002.png,960,540
linea_carril,720,482,497,359,re_2021_05_02_202103_002.png,960,540
linea_carril,801,403,577,360,re_2021_05_02_202103_002.png,960,540
linea_emergencia,501,487,464,362,re_2021_05_02_202103_002.png,960,540
borde_izquierdo,217,493,397,375,re_2021_05_02_202103_003.png,960,540
borde_derecho,800,364,612,349,re_2021_05_02_202103_003.png,960,540
linea_carril,282,495,411,378,re_2021_05_02_202103_003.png,960,540
linea_carril,713,471,494,356,re_2021_05_02_202103_003.png,960,540
linea_carril,808,404,563,356,re_2021_05_02_202103_003.png,960,540
linea_emergencia,507,488,463,356,re_2021_05_02_202103_003.png,960,540
borde_izquierdo,213,492,401,371,re_2021_05_02_202103_004.png,960,540
borde_derecho,783,361,572,345,re_2021_05_02_202103_004.png,960,540
linea_emergencia,514,484,457,353,re_2021_05_02_202103_004.png,960,540
linea_carril,282,493,418,366,re_2021_05_02_202103_004.png,960,540
linea_carril,494,357,715,475,re_2021_05_02_202103_004.png,960,540
linea_carril,561,356,789,395,re_2021_05_02_202103_004.png,960,540
borde_izquierdo,178,486,394,370,re_2021_05_02_202103_005.png,960,540
borde_derecho,774,360,618,345,re_2021_05_02_202103_005.png,960,540
linea_carril,265,483,410,367,re_2021_05_02_202103_005.png,960,540
linea_carril,691,476,489,353,re_2021_05_02_202103_005.png,960,540
linea_carril,790,401,565,355,re_2021_05_02_202103_005.png,960,540
linea_emergencia,487,485,462,364,re_2021_05_02_202103_005.png,960,540
borde_izquierdo,181,490,399,366,re_2021_05_02_202103_006.png,960,540
borde_derecho,611,351,792,362,re_2021_05_02_202103_006.png,960,540
linea_carril,254,488,407,372,re_2021_05_02_202103_006.png,960,540
linea_carril,696,481,486,356,re_2021_05_02_202103_006.png,960,540
linea_carril,807,406,579,361,re_2021_05_02_202103_006.png,960,540
linea_emergencia,497,488,450,353,re_2021_05_02_202103_006.png,960,540
borde_izquierdo,167,490,392,367,re_2021_05_02_202103_007.png,960,540
borde_derecho,618,353,791,367,re_2021_05_02_202103_007.png,960,540
linea_carril,245,492,415,360,re_2021_05_02_202103_007.png,960,540
linea_emergencia,480,489,456,352,re_2021_05_02_202103_007.png,960,540
linea_carril,683,484,485,350,re_2021_05_02_202103_007.png,960,540
linea_carril,579,358,791,397,re_2021_05_02_202103_007.png,960,540
borde_izquierdo,182,491,394,372,re_2021_05_02_202103_008.png,960,540
borde_derecho,631,358,807,374,re_2021_05_02_202103_008.png,960,540
linea_carril,251,492,422,368,re_2021_05_02_202103_008.png,960,540
linea_carril,504,364,702,482,re_2021_05_02_202103_008.png,960,540
linea_carril,583,364,826,408,re_2021_05_02_202103_008.png,960,540
linea_emergencia,491,492,461,356,re_2021_05_02_202103_008.png,960,540
borde_izquierdo,172,495,402,369,re_2021_05_02_202103_009.png,960,540
borde_derecho,615,358,785,371,re_2021_05_02_202103_009.png,960,540
linea_carril,251,492,425,363,re_2021_05_02_202103_009.png,960,540
linea_carril,704,482,492,357,re_2021_05_02_202103_009.png,960,540
linea_carril,607,371,806,400,re_2021_05_02_202103_009.png,960,540
linea_emergencia,486,488,462,354,re_2021_05_02_202103_009.png,960,540
borde_izquierdo,152,484,418,354,re_2021_05_02_202103_010.png,960,540
linea_carril,216,493,436,349,re_2021_05_02_202103_010.png,960,540
linea_carril,670,485,485,354,re_2021_05_02_202103_010.png,960,540
linea_carril,545,357,802,414,re_2021_05_02_202103_010.png,960,540
borde_derecho,615,359,796,375,re_2021_05_02_202103_010.png,960,540
linea_emergencia,448,494,459,346,re_2021_05_02_202103_010.png,960,540
borde_izquierdo,137,478,400,367,re_2021_05_02_202103_011.png,960,540
linea_carril,184,492,443,352,re_2021_05_02_202103_011.png,960,540
linea_carril,616,480,500,353,re_2021_05_02_202103_011.png,960,540
linea_carril,603,365,802,416,re_2021_05_02_202103_011.png,960,540
linea_emergencia,431,493,468,348,re_2021_05_02_202103_011.png,960,540
borde_izquierdo,138,484,396,367,re_2021_05_02_202103_012.png,960,540
linea_carril,184,491,426,362,re_2021_05_02_202103_012.png,960,540
linea_carril,644,480,510,360,re_2021_05_02_202103_012.png,960,540
linea_carril,569,358,793,412,re_2021_05_02_202103_012.png,960,540
linea_emergencia,418,492,471,353,re_2021_05_02_202103_012.png,960,540
borde_derecho,603,354,788,378,re_2021_05_02_202103_012.png,960,540
borde_izquierdo,133,482,411,362,re_2021_05_02_202103_013.png,960,540
linea_carril,184,494,437,359,re_2021_05_02_202103_013.png,960,540
linea_carril,627,481,512,359,re_2021_05_02_202103_013.png,960,540
linea_carril,579,363,811,416,re_2021_05_02_202103_013.png,960,540
linea_emergencia,438,493,480,350,re_2021_05_02_202103_013.png,960,540
borde_derecho,620,360,810,381,re_2021_05_02_202103_013.png,960,540
borde_izquierdo,128,475,363,382,re_2021_05_02_202103_014.png,960,540
borde_derecho,655,358,803,378,re_2021_05_02_202103_014.png,960,540
linea_carril,166,494,419,364,re_2021_05_02_202103_014.png,960,540
linea_carril,608,482,521,358,re_2021_05_02_202103_014.png,960,540
linea_carril,613,368,808,416,re_2021_05_02_202103_014.png,960,540
linea_emergencia,416,494,475,354,re_2021_05_02_202103_014.png,960,540
borde_izquierdo,141,479,450,357,re_2021_05_02_202103_015.png,960,540
linea_carril,197,496,429,372,re_2021_05_02_202103_015.png,960,540
linea_carril,663,482,544,371,re_2021_05_02_202103_015.png,960,540
linea_emergencia,437,493,497,356,re_2021_05_02_202103_015.png,960,540
