etiqueta,x1,y1,x2,y2,imagen,w,h
borde_izquierdo,127,461,425,342,re_2021_05_30_151004_001.png,960,540
borde_derecho,958,360,642,340,re_2021_05_30_151004_001.png,960,540
linea_carril,236,477,456,335,re_2021_05_30_151004_001.png,960,540
linea_carril,692,472,496,337,re_2021_05_30_151004_001.png,960,540
linea_carril,568,344,937,427,re_2021_05_30_151004_001.png,960,540
linea_carril,957,379,626,345,re_2021_05_30_151004_001.png,960,540
linea_emergencia,472,476,475,332,re_2021_05_30_151004_001.png,960,540
borde_izquierdo,129,461,413,346,re_2021_05_30_151004_002.png,960,540
borde_derecho,956,356,628,339,re_2021_05_30_151004_002.png,960,540
linea_carril,232,478,447,342,re_2021_05_30_151004_002.png,960,540
linea_carril,500,338,679,468,re_2021_05_30_151004_002.png,960,540
linea_carril,541,339,944,430,re_2021_05_30_151004_002.png,960,540
linea_carril,957,379,733,359,re_2021_05_30_151004_002.png,960,540
linea_emergencia,472,477,475,339,re_2021_05_30_151004_002.png,960,540
borde_izquierdo,124,458,400,353,re_2021_05_30_151004_003.png,960,540
borde_derecho,957,356,672,343,re_2021_05_30_151004_003.png,960,540
linea_emergencia,459,477,474,332,re_2021_05_30_151004_003.png,960,540
linea_carril,215,478,447,342,re_2021_05_30_151004_003.png,960,540
linea_carril,496,339,678,469,re_2021_05_30_151004_003.png,960,540
linea_carril,563,346,939,427,re_2021_05_30_151004_003.png,960,540
linea_carril,958,380,626,347,re_2021_05_30_151004_003.png,960,540
borde_izquierdo,126,461,410,347,re_2021_05_30_151004_004.png,960,540
borde_derecho,958,358,665,341,re_2021_05_30_151004_004.png,960,540
linea_carril,957,376,644,346,re_2021_05_30_151004_004.png,960,540
linea_carril,571,346,951,425,re_2021_05_30_151004_004.png,960,540
linea_carril,501,341,665,471,re_2021_05_30_151004_004.png,960,540
linea_carril,210,478,432,350,re_2021_05_30_151004_004.png,960,540
linea_emergencia,455,478,475,339,re_2021_05_30_151004_004.png,960,540
borde_izquierdo,120,457,411,351,re_2021_05_30_151004_005.png,960,540
borde_derecho,959,358,659,342,re_2021_05_30_151004_005.png,960,540
linea_carril,956,383,621,346,re_2021_05_30_151004_005.png,960,540
linea_carril,570,348,948,427,re_2021_05_30_151004_005.png,960,540
linea_carril,498,341,662,473,re_2021_05_30_151004_005.png,960,540
linea_carril,210,480,456,338,re_2021_05_30_151004_005.png,960,540
linea_emergencia,455,479,475,339,re_2021_05_30_151004_005.png,960,540
borde_izquierdo,128,459,406,352,re_2021_05_30_151004_006.png,960,540
borde_derecho,957,359,669,344,re_2021_05_30_151004_006.png,960,540
linea_carril,959,380,727,360,re_2021_05_30_151004_006.png,960,540
linea_carril,589,352,940,430,re_2021_05_30_151004_006.png,960,540
linea_carril,216,480,448,344,re_2021_05_30_151004_006.png,960,540
linea_carril,500,340,673,472,re_2021_05_30_151004_006.png,960,540
linea_emergencia,470,478,478,336,re_2021_05_30_151004_006.png,960,540
borde_izquierdo,124,459,384,360,re_2021_05_30_151004_007.png,960,540
borde_derecho,958,364,679,344,re_2021_05_30_151004_007.png,960,540
linea_carril,957,385,694,358,re_2021_05_30_151004_007.png,960,540
linea_carril,589,353,941,427,re_2021_05_30_151004_007.png,960,540
linea_carril,515,350,690,468,re_2021_05_30_151004_007.png,960,540
