etiqueta,x1,y1,x2,y2,imagen,w,h
borde_izquierdo,78,443,376,367,re_2021_04_24_174236_001.png,960,540
borde_derecho,955,365,716,349,re_2021_04_24_174236_001.png,960,540
linea_emergencia,428,494,484,347,re_2021_04_24_174236_001.png,960,540
linea_carril,152,487,391,379,re_2021_04_24_174236_001.png,960,540
linea_carril,649,479,526,362,re_2021_04_24_174236_001.png,960,540
linea_carril,947,428,584,351,re_2021_04_24_174236_001.png,960,540
linea_carril,959,380,648,351,re_2021_04_24_174236_001.png,960,540
borde_izquierdo,82,445,392,360,re_2021_04_24_174236_002.png,960,540
borde_derecho,959,365,740,353,re_2021_04_24_174236_002.png,960,540
linea_emergencia,426,491,488,351,re_2021_04_24_174236_002.png,960,540
linea_carril,151,485,402,374,re_2021_04_24_174236_002.png,960,540
linea_carril,658,483,530,367,re_2021_04_24_174236_002.png,960,540
linea_carril,946,428,619,360,re_2021_04_24_174236_002.png,960,540
linea_carril,958,380,721,360,re_2021_04_24_174236_002.png,960,540
borde_izquierdo,91,454,377,371,re_2021_04_24_174236_003.png,960,540
borde_derecho,958,365,774,357,re_2021_04_24_174236_003.png,960,540
linea_emergencia,435,499,487,356,re_2021_04_24_174236_003.png,960,540
linea_carril,176,491,396,379,re_2021_04_24_174236_003.png,960,540
linea_carril,673,484,533,367,re_2021_04_24_174236_003.png,960,540
linea_carril,951,427,630,364,re_2021_04_24_174236_003.png,960,540
linea_carril,958,380,707,360,re_2021_04_24_174236_003.png,960,540
borde_izquierdo,95,456,379,370,re_2021_04_24_174236_004.png,960,540
borde_derecho,956,363,754,356,re_2021_04_24_174236_004.png,960,540
linea_carril,181,494,436,360,re_2021_04_24_174236_004.png,960,540
linea_emergencia,477,496,485,355,re_2021_04_24_174236_004.png,960,540
linea_carril,669,480,531,366,re_2021_04_24_174236_004.png,960,540
linea_carril,579,355,937,430,re_2021_04_24_174236_004.png,960,540
linea_carril,957,377,717,362,re_2021_04_24_174236_004.png,960,540
borde_izquierdo,99,457,337,384,re_2021_04_24_174236_005.png,960,540
borde_derecho,755,353,956,356,re_2021_04_24_174236_005.png,960,540
linea_emergencia,478,495,485,353,re_2021_04_24_174236_005.png,960,540
linea_carril,192,496,391,388,re_2021_04_24_174236_005.png,960,540
linea_carril,533,358,683,482,re_2021_04_24_174236_005.png,960,540
linea_carril,642,368,934,421,re_2021_04_24_174236_005.png,960,540
linea_carril,958,374,710,357,re_2021_04_24_174236_005.png,960,540
borde_izquierdo,116,467,330,391,re_2021_04_24_174236_006.png,960,540
borde_derecho,958,371,734,357,re_2021_04_24_174236_006.png,960,540
linea_carril,723,367,955,384,re_2021_04_24_174236_006.png,960,540
linea_carril,254,489,450,363,re_2021_04_24_174236_006.png,960,540
linea_carril,719,481,542,361,re_2021_04_24_174236_006.png,960,540
linea_carril,953,422,621,363,re_2021_04_24_174236_006.png,960,540
linea_emergencia,505,494,496,356,re_2021_04_24_174236_006.png,960,540
borde_izquierdo,130,476,372,378,re_2021_04_24_174236_007.png,960,540
borde_derecho,958,366,870,364,re_2021_04_24_174236_007.png,960,540
linea_carril,958,379,861,374,re_2021_04_24_174236_007.png,960,540
linea_carril,956,420,601,360,re_2021_04_24_174236_007.png,960,540
linea_carril,529,362,747,474,re_2021_04_24_174236_007.png,960,540
linea_carril,291,489,442,365,re_2021_04_24_174236_007.png,960,540
linea_emergencia,524,501,485,356,re_2021_04_24_174236_007.png,960,540
borde_izquierdo,110,459,391,365,re_2021_04_24_174236_008.png,960,540
linea_carril,653,371,952,426,re_2021_04_24_174236_008.png,960,540
linea_carril,223,490,406,374,re_2021_04_24_174236_008.png,960,540
linea_carril,497,350,695,482,re_2021_04_24_174236_008.png,960,540
linea_emergencia,460,493,467,351,re_2021_04_24_174236_008.png,960,540
borde_izquierdo,87,450,377,361,re_2021_04_24_174236_009.png,960,540
borde_derecho,772,353,617,340,re_2021_04_24_174236_009.png,960,540
linea_carril,775,369,575,343,re_2021_04_24_174236_009.png,960,540
linea_carril,938,428,629,371,re_2021_04_24_174236_009.png,960,540
linea_carril,157,489,401,369,re_2021_04_24_174236_009.png,960,540
linea_carril,661,484,502,354,re_2021_04_24_174236_009.png,960,540
linea_emergencia,404,503,461,353,re_2021_04_24_174236_009.png,960,540
borde_izquierdo,85,448,371,364,re_2021_04_24_174236_010.png,960,540
borde_derecho,956,362,774,354,re_2021_04_24_174236_010.png,960,540
linea_emergencia,381,496,465,354,re_2021_04_24_174236_010.png,960,540
linea_carril,146,484,397,370,re_2021_04_24_174236_010.png,960,540
