etiqueta,x1,y1,x2,y2,imagen,w,h
borde_izquierdo,159,477,391,364,re_2021_06_02_195916_001.png,960,540
linea_carril,271,477,453,343,re_2021_06_02_195916_001.png,960,540
linea_carril,510,340,722,471,re_2021_06_02_195916_001.png,960,540
linea_carril,557,340,766,387,re_2021_06_02_195916_001.png,960,540
linea_emergencia,497,472,484,344,re_2021_06_02_195916_001.png,960,540
borde_izquierdo,155,477,423,349,re_2021_06_02_195916_002.png,960,540
linea_carril,266,479,451,345,re_2021_06_02_195916_002.png,960,540
linea_emergencia,494,472,485,345,re_2021_06_02_195916_002.png,960,540
linea_carril,511,341,719,468,re_2021_06_02_195916_002.png,960,540
linea_carril,557,338,790,393,re_2021_06_02_195916_002.png,960,540
borde_izquierdo,155,474,411,353,re_2021_06_02_195916_003.png,960,540
linea_carril,265,478,454,342,re_2021_06_02_195916_003.png,960,540
linea_carril,507,339,713,470,re_2021_06_02_195916_003.png,960,540
linea_carril,572,346,802,390,re_2021_06_02_195916_003.png,960,540
linea_emergencia,484,344,503,472,re_2021_06_02_195916_003.png,960,540
borde_izquierdo,134,467,415,350,re_2021_06_02_195916_004.png,960,540
linea_carril,264,475,459,338,re_2021_06_02_195916_004.png,960,540
linea_carril,505,340,710,469,re_2021_06_02_195916_004.png,960,540
linea_carril,574,345,778,389,re_2021_06_02_195916_004.png,960,540
linea_emergencia,491,473,482,343,re_2021_06_02_195916_004.png,960,540
borde_izquierdo,141,471,418,352,re_2021_06_02_195916_005.png,960,540
linea_carril,261,478,456,341,re_2021_06_02_195916_005.png,960,540
linea_carril,505,338,707,469,re_2021_06_02_195916_005.png,960,540
linea_carril,544,338,771,390,re_2021_06_02_195916_005.png,960,540
linea_emergencia,486,341,504,468,re_2021_06_02_195916_005.png,960,540
borde_izquierdo,148,471,406,357,re_2021_06_02_195916_006.png,960,540
linea_carril,263,478,462,335,re_2021_06_02_195916_006.png,960,540
linea_carril,507,339,716,473,re_2021_06_02_195916_006.png,960,540
linea_carril,607,354,791,393,re_2021_06_02_195916_006.png,960,540
linea_emergencia,507,475,484,349,re_2021_06_02_195916_006.png,960,540
borde_izquierdo,144,473,419,351,re_2021_06_02_195916_007.png,960,540
linea_carril,281,475,457,342,re_2021_06_02_195916_007.png,960,540
linea_carril,505,337,716,466,re_2021_06_02_195916_007.png,960,540
linea_carril,591,349,816,395,re_2021_06_02_195916_007.png,960,540
linea_emergencia,495,474,484,335,re_2021_06_02_195916_007.png,960,540
borde_izquierdo,159,475,421,349,re_2021_06_02_195916_008.png,960,540
linea_carril,284,478,450,345,re_2021_06_02_195916_008.png,960,540
linea_carril,495,334,722,468,re_2021_06_02_195916_008.png,960,540
linea_carril,553,341,836,397,re_2021_06_02_195916_008.png,960,540
linea_emergencia,481,330,513,473,re_2021_06_02_195916_008.png,960,540
borde_izquierdo,148,478,430,346,re_2021_06_02_195916_009.png,960,540
linea_carril,274,481,451,342,re_2021_06_02_195916_009.png,960,540
linea_emergencia,503,475,482,340,re_2021_06_02_195916_009.png,960,540
linea_carril,502,339,722,472,re_2021_06_02_195916_009.png,960,540
linea_carril,560,342,950,425,re_2021_06_02_195916_009.png,960,540
borde_izquierdo,148,475,412,352,re_2021_06_02_195916_010.png,960,540
linea_carril,275,478,452,340,re_2021_06_02_195916_010.png,960,540
linea_emergencia,502,478,480,336,re_2021_06_02_195916_010.png,960,540
linea_carril,494,332,718,474,re_2021_06_02_195916_010.png,960,540
linea_carril,537,335,939,423,re_2021_06_02_195916_010.png,960,540
linea_carril,592,337,877,368,re_2021_06_02_195916_010.png,960,540
borde_izquierdo,151,475,404,357,re_2021_06_02_195916_011.png,960,540
linea_carril,268,479,450,342,re_2021_06_02_195916_011.png,960,540
linea_carril,500,337,706,467,re_2021_06_02_195916_011.png,960,540
linea_carril,534,337,944,418,re_2021_06_02_195916_011.png,960,540
linea_carril,625,342,909,374,re_2021_06_02_195916_011.png,960,540
borde_derecho,912,360,639,335,re_2021_06_02_195916_011.png,960,540
linea_emergencia,493,477,478,333,re_2021_06_02_195916_011.png,960,540
borde_izquierdo,149,471,410,350,re_2021_06_02_195916_012.png,960,540
linea_carril,258,477,457,335,re_2021_06_02_195916_012.png,960,540
linea_carril,497,334,705,467,re_2021_06_02_195916_012.png,960,540
linea_carril,554,339,898,413,re_2021_06_02_195916_012.png,960,540
linea_emergencia,494,471,478,336,re_2021_06_02_195916_012.png,960,540
borde_izquierdo,149,478,427,346,re_2021_06_02_195916_013.png,960,540
linea_carril,258,483,450,345,re_2021_06_02_195916_013.png,960,540
linea_carril,497,339,704,473,re_2021_06_02_195916_013.png,960,540
linea_carril,537,339,830,401,re_2021_06_02_195916_013.png,960,540
linea_emergencia,494,479,478,337,re_2021_06_02_195916_013.png,960,540
borde_izquierdo,153,475,431,344,re_2021_06_02_195916_014.png,960,540
linea_carril,264,477,453,340,re_2021_06_02_195916_014.png,960,540
linea_carril,494,330,697,469,re_2021_06_02_195916_014.png,960,540
linea_carril,544,337,776,385,re_2021_06_02_195916_014.png,960,540
linea_emergencia,501,474,481,337,re_2021_06_02_195916_014.png,960,540
borde_izquierdo,162,475,425,348,re_2021_06_02_195916_015.png,960,540
linea_carril,268,476,464,328,re_2021_06_02_195916_015.png,960,540
linea_carril,495,330,709,468,re_2021_06_02_195916_015.png,960,540
linea_carril,573,343,778,387,re_2021_06_02_195916_015.png,960,540
borde_derecho,592,337,758,361,re_2021_06_02_195916_015.png,960,540
linea_emergencia,510,473,479,331,re_2021_06_02_195916_015.png,960,540
borde_izquierdo,160,476,430,344,re_2021_06_02_195916_016.png,960,540
linea_carril,265,479,456,335,re_2021_06_02_195916_016.png,960,540
linea_carril,500,334,708,469,re_2021_06_02_195916_016.png,960,540
linea_carril,525,330,796,392,re_2021_06_02_195916_016.png,960,540
linea_carril,592,337,766,362,re_2021_06_02_195916_016.png,960,540
borde_derecho,630,333,759,348,re_2021_06_02_195916_016.png,960,540
linea_emergencia,505,473,479,336,re_2021_06_02_195916_016.png,960,540
borde_izquierdo,153,471,416,350,re_2021_06_02_195916_017.png,960,540
linea_carril,256,477,454,334,re_2021_06_02_195916_017.png,960,540
linea_carril,499,334,704,470,re_2021_06_02_195916_017.png,960,540
linea_carril,536,334,847,402,re_2021_06_02_195916_017.png,960,540
linea_emergencia,498,473,478,332,re_2021_06_02_195916_017.png,960,540
borde_izquierdo,147,471,425,346,re_2021_06_02_195916_018.png,960,540
linea_carril,251,478,450,343,re_2021_06_02_195916_018.png,960,540
linea_carril,498,335,697,471,re_2021_06_02_195916_018.png,960,540
linea_carril,548,341,860,407,re_2021_06_02_195916_018.png,960,540
linea_emergencia,487,476,479,338,re_2021_06_02_195916_018.png,960,540
borde_izquierdo,150,475,420,349,re_2021_06_02_195916_019.png,960,540
linea_carril,254,478,448,343,re_2021_06_02_195916_019.png,960,540
linea_carril,497,336,704,473,re_2021_06_02_195916_019.png,960,540
linea_carril,533,335,831,402,re_2021_06_02_195916_019.png,960,540
linea_emergencia,490,473,478,340,re_2021_06_02_195916_019.png,960,540
borde_izquierdo,153,475,420,348,re_2021_06_02_195916_020.png,960,540
linea_carril,270,476,445,346,re_2021_06_02_195916_020.png,960,540
linea_carril,498,335,711,468,re_2021_06_02_195916_020.png,960,540
linea_carril,540,336,935,427,re_2021_06_02_195916_020.png,960,540
linea_emergencia,499,473,482,335,re_2021_06_02_195916_020.png,960,540
borde_izquierdo,163,477,422,349,re_2021_06_02_195916_021.png,960,540
linea_carril,276,475,451,344,re_2021_06_02_195916_021.png,960,540
linea_carril,495,332,715,469,re_2021_06_02_195916_021.png,960,540
linea_carril,544,337,944,420,re_2021_06_02_195916_021.png,960,540
linea_emergencia,501,471,484,338,re_2021_06_02_195916_021.png,960,540
borde_derecho,615,338,957,370,re_2021_06_02_195916_021.png,960,540
borde_izquierdo,172,478,427,346,re_2021_06_02_195916_022.png,960,540
linea_carril,286,475,458,335,re_2021_06_02_195916_022.png,960,540
linea_carril,497,335,722,469,re_2021_06_02_195916_022.png,960,540
linea_carril,545,337,666,364,re_2021_06_02_195916_022.png,960,540
linea_emergencia,510,473,481,336,re_2021_06_02_195916_022.png,960,540
borde_izquierdo,154,473,435,339,re_2021_06_02_195916_023.png,960,540
linea_carril,272,476,461,330,re_2021_06_02_195916_023.png,960,540
linea_emergencia,495,475,474,331,re_2021_06_02_195916_023.png,960,540
linea_carril,574,387,713,468,re_2021_06_02_195916_023.png,960,540
linea_carril,942,418,641,356,re_2021_06_02_195916_023.png,960,540
borde_derecho,645,339,949,367,re_2021_06_02_195916_023.png,960,540
