etiqueta,x1,y1,x2,y2,imagen,w,h
borde_izquierdo,0,427,394,369,2019_12_06_211448_038_resized.png,960,540
borde_derecho,819,451,598,374,2019_12_06_211448_038_resized.png,960,540
linea_carril,252,510,467,367,2019_12_06_211448_038_resized.png,960,540
linea_carril,724,506,531,371,2019_12_06_211448_038_resized.png,960,540
borde_izquierdo,0,431,408,366,2019_12_06_211448_039_resized.png,960,540
borde_derecho,857,449,556,363,2019_12_06_211448_039_resized.png,960,540
linea_carril,275,499,468,368,2019_12_06_211448_039_resized.png,960,540
linea_carril,747,500,532,369,2019_12_06_211448_039_resized.png,960,540
borde_izquierdo,0,434,392,368,2019_12_06_211448_040_resized.png,960,540
borde_derecho,875,445,547,359,2019_12_06_211448_040_resized.png,960,540
linea_carril,293,507,464,371,2019_12_06_211448_040_resized.png,960,540
linea_carril,755,499,540,374,2019_12_06_211448_040_resized.png,960,540
borde_izquierdo,0,432,389,365,2019_12_06_211448_041_resized.png,960,540
borde_derecho,894,445,551,360,2019_12_06_211448_041_resized.png,960,540
linea_carril,296,501,464,365,2019_12_06_211448_041_resized.png,960,540
linea_carril,747,491,535,366,2019_12_06_211448_041_resized.png,960,540
borde_izquierdo,4,434,388,371,2019_12_06_211448_042_resized.png,960,540
borde_derecho,858,440,536,360,2019_12_06_211448_042_resized.png,960,540
linea_carril,297,501,469,364,2019_12_06_211448_042_resized.png,960,540
linea_carril,776,503,527,367,2019_12_06_211448_042_resized.png,960,540
borde_izquierdo,81,425,377,371,2019_12_06_211448_043_resized.png,960,540
borde_derecho,854,436,542,360,2019_12_06_211448_043_resized.png,960,540
linea_carril,309,493,468,362,2019_12_06_211448_043_resized.png,960,540
linea_carril,749,488,531,370,2019_12_06_211448_043_resized.png,960,540
borde_izquierdo,78,423,386,367,2019_12_06_211448_044_resized.png,960,540
borde_derecho,831,438,552,363,2019_12_06_211448_044_resized.png,960,540
linea_carril,303,492,461,362,2019_12_06_211448_044_resized.png,960,540
linea_carril,739,492,524,367,2019_12_06_211448_044_resized.png,960,540
borde_izquierdo,14,386,300,367,2019_12_06_225130_001_resized.png,960,540
borde_derecho,806,463,529,356,2019_12_06_225130_001_resized.png,960,540
linea_carril,105,503,451,359,2019_12_06_225130_001_resized.png,960,540
linea_carril,665,496,507,356,2019_12_06_225130_001_resized.png,960,540
borde_izquierdo,7,390,340,364,2019_12_06_225130_002_resized.png,960,540
borde_derecho,818,465,548,362,2019_12_06_225130_002_resized.png,960,540
linea_carril,117,498,425,374,2019_12_06_225130_002_resized.png,960,540
linea_carril,671,489,512,360,2019_12_06_225130_002_resized.png,960,540
borde_izquierdo,22,396,319,366,2019_12_06_225130_003_resized.png,960,540
borde_derecho,826,462,535,357,2019_12_06_225130_003_resized.png,960,540
linea_carril,115,505,444,361,2019_12_06_225130_003_resized.png,960,540
linea_carril,669,492,508,361,2019_12_06_225130_003_resized.png,960,540
linea_carril,28,419,357,367,2019_12_06_225130_003_resized.png,960,540
borde_izquierdo,22,405,391,360,2019_12_06_225130_004_resized.png,960,540
borde_derecho,866,475,530,361,2019_12_06_225130_004_resized.png,960,540
linea_carril,119,499,444,363,2019_12_06_225130_004_resized.png,960,540
linea_carril,659,491,502,350,2019_12_06_225130_004_resized.png,960,540
linea_carril,29,424,341,371,2019_12_06_225130_004_resized.png,960,540
borde_izquierdo,21,392,313,368,2019_12_06_225130_005_resized.png,960,540
borde_derecho,860,478,545,363,2019_12_06_225130_005_resized.png,960,540
linea_carril,120,495,436,371,2019_12_06_225130_005_resized.png,960,540
linea_carril,670,489,506,357,2019_12_06_225130_005_resized.png,960,540
linea_carril,25,416,390,365,2019_12_06_225130_005_resized.png,960,540
borde_izquierdo,7,390,339,368,2019_12_06_225130_006_resized.png,960,540
borde_derecho,875,482,551,364,2019_12_06_225130_006_resized.png,960,540
linea_carril,134,507,447,366,2019_12_06_225130_006_resized.png,960,540
linea_carril,681,495,512,360,2019_12_06_225130_006_resized.png,960,540
linea_carril,3,423,323,377,2019_12_06_225130_006_resized.png,960,540
borde_izquierdo,0,405,354,361,2019_12_06_225130_007_resized.png,960,540
borde_derecho,868,482,542,358,2019_12_06_225130_007_resized.png,960,540
linea_carril,172,506,451,363,2019_12_06_225130_007_resized.png,960,540
linea_carril,680,489,518,360,2019_12_06_225130_007_resized.png,960,540
linea_carril,4,428,332,374,2019_12_06_225130_007_resized.png,960,540
borde_izquierdo,8,399,382,358,2019_12_06_225130_008_resized.png,960,540
borde_derecho,868,461,556,360,2019_12_06_225130_008_resized.png,960,540
linea_carril,176,506,449,367,2019_12_06_225130_008_resized.png,960,540
linea_carril,713,485,524,361,2019_12_06_225130_008_resized.png,960,540
linea_carril,8,424,350,370,2019_12_06_225130_008_resized.png,960,540
borde_izquierdo,0,404,344,366,2019_12_06_225130_009_resized.png,960,540
borde_derecho,878,463,560,362,2019_12_06_225130_009_resized.png,960,540
linea_carril,206,505,452,365,2019_12_06_225130_009_resized.png,960,540
linea_carril,732,489,521,360,2019_12_06_225130_009_resized.png,960,540
linea_carril,7,429,372,368,2019_12_06_225130_009_resized.png,960,540
borde_izquierdo,0,408,337,365,2019_12_06_225130_010_resized.png,960,540
borde_derecho,883,464,567,364,2019_12_06_225130_010_resized.png,960,540
linea_carril,223,508,465,359,2019_12_06_225130_010_resized.png,960,540
linea_carril,734,487,527,360,2019_12_06_225130_010_resized.png,960,540
linea_carril,6,431,319,377,2019_12_06_225130_010_resized.png,960,540
borde_izquierdo,2,413,358,364,2019_12_06_225130_011_resized.png,960,540
borde_derecho,887,472,578,367,2019_12_06_225130_011_resized.png,960,540
linea_carril,258,496,471,359,2019_12_06_225130_011_resized.png,960,540
linea_carril,748,479,524,360,2019_12_06_225130_011_resized.png,960,540
linea_carril,0,438,354,371,2019_12_06_225130_011_resized.png,960,540
borde_izquierdo,2,408,337,369,2019_12_06_225130_012_resized.png,960,540
borde_derecho,879,457,576,365,2019_12_06_225130_012_resized.png,960,540
linea_carril,257,500,475,356,2019_12_06_225130_012_resized.png,960,540
linea_carril,764,489,524,361,2019_12_06_225130_012_resized.png,960,540
linea_carril,4,435,340,378,2019_12_06_225130_012_resized.png,960,540
borde_izquierdo,0,413,354,367,2019_12_06_225130_013_resized.png,960,540
borde_derecho,868,453,568,366,2019_12_06_225130_013_resized.png,960,540
linea_carril,257,499,463,358,2019_12_06_225130_013_resized.png,960,540
linea_carril,774,490,532,365,2019_12_06_225130_013_resized.png,960,540
linea_carril,1,436,334,380,2019_12_06_225130_013_resized.png,960,540
borde_izquierdo,6,416,362,362,2019_12_06_225130_014_resized.png,960,540
borde_derecho,881,456,555,360,2019_12_06_225130_014_resized.png,960,540
linea_carril,5,441,362,374,2019_12_06_225130_014_resized.png,960,540
linea_carril,272,498,461,363,2019_12_06_225130_014_resized.png,960,540
linea_carril,778,492,531,367,2019_12_06_225130_014_resized.png,960,540
borde_izquierdo,0,415,353,366,2019_12_06_225130_015_resized.png,960,540
borde_derecho,861,458,574,364,2019_12_06_225130_015_resized.png,960,540
linea_carril,2,435,345,375,2019_12_06_225130_015_resized.png,960,540
linea_carril,264,495,464,361,2019_12_06_225130_015_resized.png,960,540
linea_carril,771,485,535,365,2019_12_06_225130_015_resized.png,960,540
borde_izquierdo,0,418,345,360,2019_12_06_225130_016_resized.png,960,540
borde_derecho,861,456,563,364,2019_12_06_225130_016_resized.png,960,540
linea_carril,2,440,347,377,2019_12_06_225130_016_resized.png,960,540
linea_carril,272,496,462,362,2019_12_06_225130_016_resized.png,960,540
linea_carril,761,487,518,359,2019_12_06_225130_016_resized.png,960,540
borde_izquierdo,5,412,341,360,2019_12_06_225130_017_resized.png,960,540
borde_derecho,877,453,576,366,2019_12_06_225130_017_resized.png,960,540
linea_carril,2,436,331,378,2019_12_06_225130_017_resized.png,960,540
linea_carril,261,499,464,362,2019_12_06_225130_017_resized.png,960,540
linea_carril,760,487,529,365,2019_12_06_225130_017_resized.png,960,540
linea_carril,804,486,556,366,2019_12_06_225130_017_resized.png,960,540
borde_izquierdo,0,402,378,354,2019_12_06_225130_018_resized.png,960,540
borde_derecho,880,422,595,360,2019_12_06_225130_018_resized.png,960,540
linea_carril,1,437,318,379,2019_12_06_225130_018_resized.png,960,540
linea_carril,256,497,458,362,2019_12_06_225130_018_resized.png,960,540
linea_carril,748,480,524,362,2019_12_06_225130_018_resized.png,960,540
linea_carril,864,472,563,365,2019_12_06_225130_018_resized.png,960,540
borde_izquierdo,5,399,379,355,2019_12_06_225130_019_resized.png,960,540
borde_derecho,896,405,604,360,2019_12_06_225130_019_resized.png,960,540
linea_carril,4,436,375,371,2019_12_06_225130_019_resized.png,960,540
linea_carril,261,494,457,365,2019_12_06_225130_019_resized.png,960,540
linea_carril,768,489,532,367,2019_12_06_225130_019_resized.png,960,540
linea_carril,894,456,581,365,2019_12_06_225130_019_resized.png,960,540
borde_izquierdo,5,404,382,355,2019_12_06_225130_020_resized.png,960,540
borde_derecho,921,411,608,357,2019_12_06_225130_020_resized.png,960,540
linea_carril,1,440,385,367,2019_12_06_225130_020_resized.png,960,540
linea_carril,255,501,454,369,2019_12_06_225130_020_resized.png,960,540
linea_carril,752,484,541,370,2019_12_06_225130_020_resized.png,960,540
linea_carril,865,431,594,364,2019_12_06_225130_020_resized.png,960,540
borde_izquierdo,6,389,294,360,2019_12_06_225130_021_resized.png,960,540
borde_derecho,916,393,637,359,2019_12_06_225130_021_resized.png,960,540
linea_carril,264,500,450,372,2019_12_06_225130_021_resized.png,960,540
linea_carril,4,442,374,370,2019_12_06_225130_021_resized.png,960,540
linea_carril,766,491,528,362,2019_12_06_225130_021_resized.png,960,540
linea_carril,921,414,634,369,2019_12_06_225130_021_resized.png,960,540
borde_izquierdo,5,423,413,355,2019_12_06_225130_022_resized.png,960,540
borde_derecho,864,446,532,353,2019_12_06_225130_022_resized.png,960,540
linea_carril,4,443,383,369,2019_12_06_225130_022_resized.png,960,540
linea_carril,277,492,454,365,2019_12_06_225130_022_resized.png,960,540
linea_carril,762,485,519,360,2019_12_06_225130_022_resized.png,960,540
linea_carril,606,398,587,361,2019_12_06_225130_022_resized.png,960,540
linea_carril,840,400,676,362,2019_12_06_225130_022_resized.png,960,540
borde_izquierdo,3,402,377,361,2019_12_06_225130_023_resized.png,960,540
borde_derecho,846,454,548,354,2019_12_06_225130_023_resized.png,960,540
linea_carril,755,484,517,356,2019_12_06_225130_023_resized.png,960,540
linea_carril,267,495,459,362,2019_12_06_225130_023_resized.png,960,540
linea_carril,2,441,402,362,2019_12_06_225130_023_resized.png,960,540
borde_izquierdo,4,405,375,360,2019_12_06_225130_024_resized.png,960,540
borde_derecho,871,450,545,356,2019_12_06_225130_024_resized.png,960,540
linea_carril,5,436,367,369,2019_12_06_225130_024_resized.png,960,540
linea_carril,233,500,453,365,2019_12_06_225130_024_resized.png,960,540
linea_carril,763,485,517,359,2019_12_06_225130_024_resized.png,960,540
borde_izquierdo,3,396,345,360,2019_12_06_225130_025_resized.png,960,540
borde_derecho,907,470,565,360,2019_12_06_225130_025_resized.png,960,540
linea_carril,7,432,343,374,2019_12_06_225130_025_resized.png,960,540
linea_carril,236,498,446,368,2019_12_06_225130_025_resized.png,960,540
linea_carril,752,484,531,368,2019_12_06_225130_025_resized.png,960,540
borde_izquierdo,4,402,331,364,2019_12_06_225130_026_resized.png,960,540
borde_derecho,913,455,555,359,2019_12_06_225130_026_resized.png,960,540
linea_carril,11,435,381,365,2019_12_06_225130_026_resized.png,960,540
linea_carril,228,499,460,359,2019_12_06_225130_026_resized.png,960,540
linea_carril,730,481,518,360,2019_12_06_225130_026_resized.png,960,540
borde_izquierdo,4,390,331,363,2019_12_06_225130_027_resized.png,960,540
borde_derecho,907,457,557,358,2019_12_06_225130_027_resized.png,960,540
linea_carril,7,434,344,371,2019_12_06_225130_027_resized.png,960,540
linea_carril,221,502,464,355,2019_12_06_225130_027_resized.png,960,540
linea_carril,728,487,521,360,2019_12_06_225130_027_resized.png,960,540
borde_izquierdo,2,410,360,364,2019_12_06_225130_028_resized.png,960,540
borde_derecho,907,468,563,360,2019_12_06_225130_028_resized.png,960,540
linea_carril,4,436,326,376,2019_12_06_225130_028_resized.png,960,540
linea_carril,216,501,456,361,2019_12_06_225130_028_resized.png,960,540
linea_carril,719,485,517,358,2019_12_06_225130_028_resized.png,960,540
borde_izquierdo,2,407,332,367,2019_12_06_225130_029_resized.png,960,540
borde_derecho,871,460,559,364,2019_12_06_225130_029_resized.png,960,540
linea_carril,7,439,369,369,2019_12_06_225130_029_resized.png,960,540
linea_carril,190,502,459,358,2019_12_06_225130_029_resized.png,960,540
linea_carril,687,478,503,353,2019_12_06_225130_029_resized.png,960,540
borde_izquierdo,0,377,330,356,2019_12_06_225130_030_resized.png,960,540
borde_derecho,858,460,543,359,2019_12_06_225130_030_resized.png,960,540
linea_carril,2,426,357,362,2019_12_06_225130_030_resized.png,960,540
linea_carril,111,510,434,358,2019_12_06_225130_030_resized.png,960,540
linea_carril,655,487,496,362,2019_12_06_225130_030_resized.png,960,540
linea_carril,683,487,541,370,2019_12_06_225130_030_resized.png,960,540
borde_izquierdo,4,381,341,359,2019_12_06_225130_031_resized.png,960,540
borde_derecho,827,425,531,353,2019_12_06_225130_031_resized.png,960,540
linea_carril,4,416,314,367,2019_12_06_225130_031_resized.png,960,540
linea_carril,39,483,408,364,2019_12_06_225130_031_resized.png,960,540
linea_carril,558,498,478,363,2019_12_06_225130_031_resized.png,960,540
linea_carril,717,488,517,358,2019_12_06_225130_031_resized.png,960,540
borde_izquierdo,1,376,321,355,2019_12_06_225130_032_resized.png,960,540
borde_derecho,833,417,538,356,2019_12_06_225130_032_resized.png,960,540
linea_carril,30,461,392,363,2019_12_06_225130_032_resized.png,960,540
linea_carril,450,501,466,355,2019_12_06_225130_032_resized.png,960,540
linea_carril,748,480,524,356,2019_12_06_225130_032_resized.png,960,540
borde_izquierdo,4,378,334,358,2019_12_06_225130_033_resized.png,960,540
borde_derecho,836,419,567,359,2019_12_06_225130_033_resized.png,960,540
linea_carril,7,447,362,368,2019_12_06_225130_033_resized.png,960,540
linea_carril,402,496,468,355,2019_12_06_225130_033_resized.png,960,540
linea_carril,805,476,544,366,2019_12_06_225130_033_resized.png,960,540
