etiqueta,x1,y1,x2,y2,imagen,w,h
borde_izquierdo,129,466,445,339,re_2021_06_11_161936_001.png,960,540
linea_carril,294,477,465,334,re_2021_06_11_161936_001.png,960,540
linea_carril,497,336,719,466,re_2021_06_11_161936_001.png,960,540
linea_carril,542,341,952,420,re_2021_06_11_161936_001.png,960,540
linea_carril,664,351,957,374,re_2021_06_11_161936_001.png,960,540
borde_derecho,956,355,676,345,re_2021_06_11_161936_001.png,960,540
linea_emergencia,515,478,484,340,re_2021_06_11_161936_001.png,960,540
borde_izquierdo,131,464,448,339,re_2021_06_11_161936_002.png,960,540
linea_carril,294,478,468,333,re_2021_06_11_161936_002.png,960,540
linea_emergencia,519,476,481,334,re_2021_06_11_161936_002.png,960,540
linea_carril,501,339,717,468,re_2021_06_11_161936_002.png,960,540
linea_carril,533,340,950,419,re_2021_06_11_161936_002.png,960,540
linea_carril,956,377,644,349,re_2021_06_11_161936_002.png,960,540
borde_derecho,955,355,657,344,re_2021_06_11_161936_002.png,960,540
borde_izquierdo,135,473,442,347,re_2021_06_11_161936_003.png,960,540
borde_derecho,956,356,651,348,re_2021_06_11_161936_003.png,960,540
linea_emergencia,513,482,485,338,re_2021_06_11_161936_003.png,960,540
linea_carril,300,485,468,338,re_2021_06_11_161936_003.png,960,540
linea_carril,727,469,496,339,re_2021_06_11_161936_003.png,960,540
linea_carril,953,418,583,355,re_2021_06_11_161936_003.png,960,540
linea_carril,959,376,642,352,re_2021_06_11_161936_003.png,960,540
borde_izquierdo,141,469,431,346,re_2021_06_11_161936_004.png,960,540
borde_derecho,956,361,672,349,re_2021_06_11_161936_004.png,960,540
linea_emergencia,522,484,485,332,re_2021_06_11_161936_004.png,960,540
linea_carril,301,480,457,343,re_2021_06_11_161936_004.png,960,540
linea_carril,748,473,499,338,re_2021_06_11_161936_004.png,960,540
linea_carril,955,416,573,348,re_2021_06_11_161936_004.png,960,540
linea_carril,957,378,643,352,re_2021_06_11_161936_004.png,960,540
borde_izquierdo,133,466,446,335,re_2021_06_11_161936_005.png,960,540
borde_derecho,956,356,662,344,re_2021_06_11_161936_005.png,960,540
linea_carril,296,477,457,339,re_2021_06_11_161936_005.png,960,540
linea_carril,512,344,743,469,re_2021_06_11_161936_005.png,960,540
linea_carril,579,348,948,417,re_2021_06_11_161936_005.png,960,540
linea_carril,598,344,958,374,re_2021_06_11_161936_005.png,960,540
linea_emergencia,524,482,483,335,re_2021_06_11_161936_005.png,960,540
borde_izquierdo,127,460,418,344,re_2021_06_11_161936_006.png,960,540
borde_derecho,958,360,686,347,re_2021_06_11_161936_006.png,960,540
linea_carril,257,478,450,339,re_2021_06_11_161936_006.png,960,540
linea_carril,713,469,504,342,re_2021_06_11_161936_006.png,960,540
linea_carril,580,351,948,420,re_2021_06_11_161936_006.png,960,540
linea_carril,957,375,669,351,re_2021_06_11_161936_006.png,960,540
linea_emergencia,508,474,482,339,re_2021_06_11_161936_006.png,960,540
borde_izquierdo,95,445,430,337,re_2021_06_11_161936_007.png,960,540
borde_derecho,957,352,692,339,re_2021_06_11_161936_007.png,960,540
linea_emergencia,480,477,476,346,re_2021_06_11_161936_007.png,960,540
linea_carril,175,480,421,353,re_2021_06_11_161936_007.png,960,540
linea_carril,674,475,514,346,re_2021_06_11_161936_007.png,960,540
linea_carril,943,422,591,346,re_2021_06_11_161936_007.png,960,540
linea_carril,957,372,666,344,re_2021_06_11_161936_007.png,960,540
borde_izquierdo,88,439,428,345,re_2021_06_11_161936_008.png,960,540
borde_derecho,959,362,668,339,re_2021_06_11_161936_008.png,960,540
linea_emergencia,436,482,478,350,re_2021_06_11_161936_008.png,960,540
linea_carril,154,477,441,347,re_2021_06_11_161936_008.png,960,540
linea_carril,635,475,524,354,re_2021_06_11_161936_008.png,960,540
linea_carril,946,426,672,371,re_2021_06_11_161936_008.png,960,540
linea_carril,958,379,685,349,re_2021_06_11_161936_008.png,960,540
borde_izquierdo,93,442,419,346,re_2021_06_11_161936_009.png,960,540
borde_derecho,958,360,702,343,re_2021_06_11_161936_009.png,960,540
linea_emergencia,427,482,481,349,re_2021_06_11_161936_009.png,960,540
linea_carril,162,479,446,349,re_2021_06_11_161936_009.png,960,540
linea_carril,667,473,531,353,re_2021_06_11_161936_009.png,960,540
linea_carril,951,424,618,353,re_2021_06_11_161936_009.png,960,540
linea_carril,959,378,712,353,re_2021_06_11_161936_009.png,960,540
borde_izquierdo,94,443,418,350,re_2021_06_11_161936_010.png,960,540
linea_emergencia,461,482,496,342,re_2021_06_11_161936_010.png,960,540
