etiqueta,x1,y1,x2,y2,imagen,w,h
borde_izquierdo,176,484,400,356,re_2021_06_13_183745_001.png,960,540
linea_emergencia,484,478,464,364,re_2021_06_13_183745_001.png,960,540
borde_derecho,960,364,715,351,re_2021_06_13_183745_001.png,960,540
linea_carril,257,477,408,363,re_2021_06_13_183745_001.png,960,540
linea_carril,519,362,676,469,re_2021_06_13_183745_001.png,960,540
linea_carril,589,356,946,428,re_2021_06_13_183745_001.png,960,540
linea_carril,688,357,960,377,re_2021_06_13_183745_001.png,960,540
borde_izquierdo,175,480,390,363,re_2021_06_13_183745_002.png,960,540
borde_derecho,957,363,751,353,re_2021_06_13_183745_002.png,960,540
linea_emergencia,480,478,469,367,re_2021_06_13_183745_002.png,960,540
linea_carril,254,478,401,368,re_2021_06_13_183745_002.png,960,540
linea_carril,532,370,691,472,re_2021_06_13_183745_002.png,960,540
linea_carril,648,366,940,424,re_2021_06_13_183745_002.png,960,540
linea_carril,958,379,701,357,re_2021_06_13_183745_002.png,960,540
borde_izquierdo,158,478,355,374,re_2021_06_13_183745_003.png,960,540
borde_derecho,959,368,786,359,re_2021_06_13_183745_003.png,960,540
linea_carril,238,479,391,367,re_2021_06_13_183745_003.png,960,540
linea_emergencia,465,478,456,361,re_2021_06_13_183745_003.png,960,540
linea_carril,670,473,490,353,re_2021_06_13_183745_003.png,960,540
linea_carril,944,425,633,371,re_2021_06_13_183745_003.png,960,540
linea_carril,959,382,679,358,re_2021_06_13_183745_003.png,960,540
borde_izquierdo,108,450,386,346,re_2021_06_13_183745_004.png,960,540
borde_derecho,958,375,698,357,re_2021_06_13_183745_004.png,960,540
linea_emergencia,367,475,429,361,re_2021_06_13_183745_004.png,960,540
linea_carril,140,470,381,355,re_2021_06_13_183745_004.png,960,540
linea_carril,466,346,573,475,re_2021_06_13_183745_004.png,960,540
linea_carril,545,355,912,441,re_2021_06_13_183745_004.png,960,540
linea_carril,706,366,958,395,re_2021_06_13_183745_004.png,960,540
borde_izquierdo,61,428,359,349,re_2021_06_13_183745_005.png,960,540
borde_derecho,957,379,713,362,re_2021_06_13_183745_005.png,960,540
linea_emergencia,237,483,413,353,re_2021_06_13_183745_005.png,960,540
linea_carril,91,443,395,345,re_2021_06_13_183745_005.png,960,540
