etiqueta,x1,y1,x2,y2,imagen,w,h
borde_izquierdo,49,409,372,343,re_2021_05_30_150852_001.png,960,540
linea_carril,327,480,446,349,re_2021_05_30_150852_001.png,960,540
linea_carril,538,354,756,464,re_2021_05_30_150852_001.png,960,540
linea_carril,618,356,955,414,re_2021_05_30_150852_001.png,960,540
borde_izquierdo,46,413,328,349,re_2021_05_30_150852_002.png,960,540
linea_carril,321,481,444,350,re_2021_05_30_150852_002.png,960,540
linea_carril,759,468,541,355,re_2021_05_30_150852_002.png,960,540
linea_carril,617,355,958,416,re_2021_05_30_150852_002.png,960,540
linea_carril,27,396,303,353,re_2021_05_30_150852_003.png,960,540
borde_izquierdo,6,380,340,343,re_2021_05_30_150852_003.png,960,540
linea_carril,943,426,612,357,re_2021_05_30_150852_003.png,960,540
linea_carril,205,482,413,362,re_2021_05_30_150852_003.png,960,540
linea_carril,685,471,522,348,re_2021_05_30_150852_003.png,960,540
borde_derecho,641,354,956,395,re_2021_05_30_150852_003.png,960,540
borde_izquierdo,13,388,348,349,re_2021_05_30_150852_004.png,960,540
linea_carril,1,373,355,342,re_2021_05_30_150852_004.png,960,540
linea_carril,148,473,429,351,re_2021_05_30_150852_004.png,960,540
linea_carril,628,473,519,359,re_2021_05_30_150852_004.png,960,540
linea_carril,928,438,574,347,re_2021_05_30_150852_004.png,960,540
borde_derecho,956,404,612,345,re_2021_05_30_150852_004.png,960,540
borde_izquierdo,1,375,291,345,re_2021_05_30_150852_005.png,960,540
borde_derecho,956,404,620,346,re_2021_05_30_150852_005.png,960,540
linea_carril,11,386,318,347,re_2021_05_30_150852_005.png,960,540
linea_carril,134,467,437,343,re_2021_05_30_150852_005.png,960,540
linea_carril,589,473,517,357,re_2021_05_30_150852_005.png,960,540
linea_carril,916,441,596,350,re_2021_05_30_150852_005.png,960,540
borde_izquierdo,2,370,327,340,re_2021_05_30_150852_006.png,960,540
linea_carril,10,387,360,341,re_2021_05_30_150852_006.png,960,540
linea_carril,131,465,473,333,re_2021_05_30_150852_006.png,960,540
linea_carril,603,472,527,342,re_2021_05_30_150852_006.png,960,540
linea_carril,925,437,622,354,re_2021_05_30_150852_006.png,960,540
borde_derecho,959,402,624,343,re_2021_05_30_150852_006.png,960,540
borde_izquierdo,6,384,356,341,re_2021_05_30_150852_007.png,960,540
linea_carril,26,399,394,340,re_2021_05_30_150852_007.png,960,540
linea_carril,216,482,474,332,re_2021_05_30_150852_007.png,960,540
linea_carril,664,477,510,329,re_2021_05_30_150852_007.png,960,540
linea_carril,942,429,597,345,re_2021_05_30_150852_007.png,960,540
borde_derecho,960,397,588,333,re_2021_05_30_150852_007.png,960,540
borde_izquierdo,9,383,380,342,re_2021_05_30_150852_008.png,960,540
linea_carril,35,404,406,340,re_2021_05_30_150852_008.png,960,540
linea_carril,245,478,458,336,re_2021_05_30_150852_008.png,960,540
linea_carril,686,475,496,339,re_2021_05_30_150852_008.png,960,540
linea_carril,946,427,570,346,re_2021_05_30_150852_008.png,960,540
borde_derecho,958,404,556,335,re_2021_05_30_150852_008.png,960,540
borde_izquierdo,9,386,312,353,re_2021_05_30_150852_009.png,960,540
linea_carril,29,403,365,349,re_2021_05_30_150852_009.png,960,540
linea_carril,201,486,448,341,re_2021_05_30_150852_009.png,960,540
linea_carril,658,475,489,338,re_2021_05_30_150852_009.png,960,540
linea_carril,946,429,540,340,re_2021_05_30_150852_009.png,960,540
borde_derecho,958,406,530,332,re_2021_05_30_150852_009.png,960,540
borde_izquierdo,7,387,350,346,re_2021_05_30_150852_010.png,960,540
linea_carril,25,399,401,342,re_2021_05_30_150852_010.png,960,540
linea_carril,171,481,457,338,re_2021_05_30_150852_010.png,960,540
linea_carril,645,473,497,338,re_2021_05_30_150852_010.png,960,540
linea_carril,938,431,582,347,re_2021_05_30_150852_010.png,960,540
borde_derecho,959,407,570,336,re_2021_05_30_150852_010.png,960,540
borde_izquierdo,4,383,382,342,re_2021_05_30_150852_011.png,960,540
linea_carril,26,398,423,339,re_2021_05_30_150852_011.png,960,540
linea_carril,173,481,454,343,re_2021_05_30_150852_011.png,960,540
linea_carril,663,479,507,342,re_2021_05_30_150852_011.png,960,540
linea_carril,944,425,605,353,re_2021_05_30_150852_011.png,960,540
borde_derecho,957,402,577,339,re_2021_05_30_150852_011.png,960,540
