etiqueta,x1,y1,x2,y2,imagen,w,h
borde_izquierdo,162,507,404,385,2019_12_08_215734_052_resized.png,960,540
borde_derecho,924,365,671,354,2019_12_08_215734_052_resized.png,960,540
linea_carril,250,497,429,379,2019_12_08_215734_052_resized.png,960,540
linea_carril,711,486,530,365,2019_12_08_215734_052_resized.png,960,540
linea_carril,884,416,596,360,2019_12_08_215734_052_resized.png,960,540
borde_izquierdo,195,502,429,374,2019_12_08_215734_053_resized.png,960,540
borde_derecho,925,372,665,354,2019_12_08_215734_053_resized.png,960,540
linea_carril,236,502,428,381,2019_12_08_215734_053_resized.png,960,540
linea_carril,699,484,523,363,2019_12_08_215734_053_resized.png,960,540
linea_carril,889,416,583,358,2019_12_08_215734_053_resized.png,960,540
borde_izquierdo,176,498,418,377,2019_12_08_215734_054_resized.png,960,540
borde_derecho,920,378,651,356,2019_12_08_215734_054_resized.png,960,540
linea_carril,241,500,432,375,2019_12_08_215734_054_resized.png,960,540
linea_carril,709,486,530,367,2019_12_08_215734_054_resized.png,960,540
linea_carril,880,420,581,361,2019_12_08_215734_054_resized.png,960,540
borde_izquierdo,190,504,411,385,2019_12_08_215734_055_resized.png,960,540
borde_derecho,912,383,663,359,2019_12_08_215734_055_resized.png,960,540
linea_carril,264,495,436,379,2019_12_08_215734_055_resized.png,960,540
linea_carril,718,481,524,362,2019_12_08_215734_055_resized.png,960,540
linea_carril,885,416,590,361,2019_12_08_215734_055_resized.png,960,540
borde_izquierdo,193,511,414,386,2019_12_08_215734_056_resized.png,960,540
borde_derecho,916,376,656,353,2019_12_08_215734_056_resized.png,960,540
linea_carril,279,493,442,378,2019_12_08_215734_056_resized.png,960,540
linea_carril,737,477,535,367,2019_12_08_215734_056_resized.png,960,540
linea_carril,878,406,612,362,2019_12_08_215734_056_resized.png,960,540
borde_izquierdo,216,504,429,379,2019_12_08_215734_057_resized.png,960,540
borde_derecho,912,380,627,355,2019_12_08_215734_057_resized.png,960,540
linea_carril,293,497,441,379,2019_12_08_215734_057_resized.png,960,540
linea_carril,735,478,530,366,2019_12_08_215734_057_resized.png,960,540
linea_carril,879,412,592,362,2019_12_08_215734_057_resized.png,960,540
borde_izquierdo,11,420,349,365,2019_12_08_222329_001_resized.png,960,540
borde_derecho,916,387,640,365,2019_12_08_222329_001_resized.png,960,540
linea_carril,350,490,432,379,2019_12_08_222329_001_resized.png,960,540
linea_carril,741,482,537,372,2019_12_08_222329_001_resized.png,960,540
linea_carril,311,493,413,386,2019_12_08_222329_001_resized.png,960,540
linea_carril,898,416,624,369,2019_12_08_222329_001_resized.png,960,540
borde_izquierdo,3,422,355,364,2019_12_08_222329_002_resized.png,960,540
borde_derecho,911,388,634,361,2019_12_08_222329_002_resized.png,960,540
linea_carril,302,494,416,386,2019_12_08_222329_002_resized.png,960,540
linea_carril,331,493,427,388,2019_12_08_222329_002_resized.png,960,540
linea_carril,736,478,537,373,2019_12_08_222329_002_resized.png,960,540
linea_carril,900,420,594,365,2019_12_08_222329_002_resized.png,960,540
borde_izquierdo,7,422,326,368,2019_12_08_222329_003_resized.png,960,540
borde_derecho,910,395,606,364,2019_12_08_222329_003_resized.png,960,540
linea_carril,299,495,422,378,2019_12_08_222329_003_resized.png,960,540
linea_carril,328,498,427,383,2019_12_08_222329_003_resized.png,960,540
linea_carril,745,480,521,369,2019_12_08_222329_003_resized.png,960,540
linea_carril,909,416,594,368,2019_12_08_222329_003_resized.png,960,540
borde_izquierdo,6,420,316,366,2019_12_08_222329_004_resized.png,960,540
borde_derecho,916,398,609,360,2019_12_08_222329_004_resized.png,960,540
linea_carril,282,496,416,381,2019_12_08_222329_004_resized.png,960,540
linea_carril,314,494,424,384,2019_12_08_222329_004_resized.png,960,540
linea_carril,743,478,527,370,2019_12_08_222329_004_resized.png,960,540
linea_carril,906,420,608,370,2019_12_08_222329_004_resized.png,960,540
borde_izquierdo,1,411,328,365,2019_12_08_222329_005_resized.png,960,540
borde_derecho,906,393,617,361,2019_12_08_222329_005_resized.png,960,540
linea_carril,275,495,412,382,2019_12_08_222329_005_resized.png,960,540
linea_carril,309,495,430,378,2019_12_08_222329_005_resized.png,960,540
linea_carril,734,481,525,372,2019_12_08_222329_005_resized.png,960,540
linea_carril,907,418,605,372,2019_12_08_222329_005_resized.png,960,540
borde_izquierdo,7,418,342,367,2019_12_08_222329_006_resized.png,960,540
borde_derecho,909,402,591,358,2019_12_08_222329_006_resized.png,960,540
linea_carril,260,497,411,383,2019_12_08_222329_006_resized.png,960,540
linea_carril,298,494,421,384,2019_12_08_222329_006_resized.png,960,540
linea_carril,723,478,524,376,2019_12_08_222329_006_resized.png,960,540
linea_carril,907,422,586,367,2019_12_08_222329_006_resized.png,960,540
borde_izquierdo,3,418,345,363,2019_12_08_222329_007_resized.png,960,540
borde_derecho,908,397,608,360,2019_12_08_222329_007_resized.png,960,540
linea_carril,261,495,408,384,2019_12_08_222329_007_resized.png,960,540
linea_carril,283,498,423,383,2019_12_08_222329_007_resized.png,960,540
linea_carril,716,483,523,370,2019_12_08_222329_007_resized.png,960,540
linea_carril,895,418,603,369,2019_12_08_222329_007_resized.png,960,540
borde_izquierdo,4,420,349,363,2019_12_08_222329_008_resized.png,960,540
borde_derecho,908,396,606,361,2019_12_08_222329_008_resized.png,960,540
linea_carril,259,498,406,390,2019_12_08_222329_008_resized.png,960,540
linea_carril,305,496,430,382,2019_12_08_222329_008_resized.png,960,540
linea_carril,726,484,532,376,2019_12_08_222329_008_resized.png,960,540
linea_carril,898,427,588,368,2019_12_08_222329_008_resized.png,960,540
borde_izquierdo,4,420,343,365,2019_12_08_222329_009_resized.png,960,540
borde_derecho,916,401,612,365,2019_12_08_222329_009_resized.png,960,540
linea_carril,260,499,405,390,2019_12_08_222329_009_resized.png,960,540
