etiqueta,x1,y1,x2,y2,imagen,w,h
borde_izquierdo,155,478,429,347,re_2021_06_02_195852_001.png,960,540
linea_carril,254,478,453,341,re_2021_06_02_195852_001.png,960,540
linea_carril,501,338,697,469,re_2021_06_02_195852_001.png,960,540
linea_carril,564,342,790,390,re_2021_06_02_195852_001.png,960,540
borde_izquierdo,149,475,420,350,re_2021_06_02_195852_002.png,960,540
linea_carril,254,478,449,344,re_2021_06_02_195852_002.png,960,540
linea_carril,702,470,504,339,re_2021_06_02_195852_002.png,960,540
linea_carril,540,339,807,395,re_2021_06_02_195852_002.png,960,540
borde_izquierdo,154,475,421,347,re_2021_06_02_195852_003.png,960,540
linea_carril,265,476,457,335,re_2021_06_02_195852_003.png,960,540
linea_carril,498,337,698,466,re_2021_06_02_195852_003.png,960,540
linea_carril,542,338,782,388,re_2021_06_02_195852_003.png,960,540
borde_izquierdo,161,475,419,356,re_2021_06_02_195852_004.png,960,540
linea_carril,272,479,453,342,re_2021_06_02_195852_004.png,960,540
linea_carril,497,336,715,469,re_2021_06_02_195852_004.png,960,540
linea_carril,542,341,748,384,re_2021_06_02_195852_004.png,960,540
borde_izquierdo,163,479,403,361,re_2021_06_02_195852_005.png,960,540
linea_carril,271,480,454,342,re_2021_06_02_195852_005.png,960,540
linea_carril,494,334,721,469,re_2021_06_02_195852_005.png,960,540
linea_carril,539,337,766,387,re_2021_06_02_195852_005.png,960,540
borde_izquierdo,159,478,421,349,re_2021_06_02_195852_006.png,960,540
linea_carril,272,478,450,342,re_2021_06_02_195852_006.png,960,540
linea_carril,499,335,713,466,re_2021_06_02_195852_006.png,960,540
linea_carril,537,335,771,388,re_2021_06_02_195852_006.png,960,540
borde_izquierdo,159,477,416,351,re_2021_06_02_195852_007.png,960,540
linea_carril,265,478,458,335,re_2021_06_02_195852_007.png,960,540
linea_carril,499,336,719,469,re_2021_06_02_195852_007.png,960,540
linea_carril,545,339,789,392,re_2021_06_02_195852_007.png,960,540
borde_izquierdo,159,475,427,346,re_2021_06_02_195852_008.png,960,540
linea_carril,265,478,461,333,re_2021_06_02_195852_008.png,960,540
linea_carril,495,333,705,469,re_2021_06_02_195852_008.png,960,540
linea_carril,542,337,785,389,re_2021_06_02_195852_008.png,960,540
borde_izquierdo,146,475,408,354,re_2021_06_02_195852_009.png,960,540
linea_carril,265,477,459,335,re_2021_06_02_195852_009.png,960,540
linea_carril,498,334,704,472,re_2021_06_02_195852_009.png,960,540
linea_carril,549,337,764,386,re_2021_06_02_195852_009.png,960,540
borde_izquierdo,154,475,432,342,re_2021_06_02_195852_010.png,960,540
linea_carril,269,476,454,340,re_2021_06_02_195852_010.png,960,540
linea_carril,498,336,715,473,re_2021_06_02_195852_010.png,960,540
linea_carril,540,337,758,385,re_2021_06_02_195852_010.png,960,540
borde_izquierdo,153,475,412,353,re_2021_06_02_195852_011.png,960,540
linea_carril,269,478,458,336,re_2021_06_02_195852_011.png,960,540
linea_carril,498,334,711,469,re_2021_06_02_195852_011.png,960,540
linea_carril,540,337,748,381,re_2021_06_02_195852_011.png,960,540
borde_izquierdo,158,472,410,354,re_2021_06_02_195852_012.png,960,540
linea_carril,273,478,454,340,re_2021_06_02_195852_012.png,960,540
linea_carril,501,337,708,462,re_2021_06_02_195852_012.png,960,540
linea_carril,550,337,782,390,re_2021_06_02_195852_012.png,960,540
borde_izquierdo,159,475,426,347,re_2021_06_02_195852_013.png,960,540
linea_carril,278,478,454,338,re_2021_06_02_195852_013.png,960,540
linea_carril,504,337,725,467,re_2021_06_02_195852_013.png,960,540
linea_carril,556,338,769,384,re_2021_06_02_195852_013.png,960,540
borde_izquierdo,161,476,407,355,re_2021_06_02_195852_014.png,960,540
linea_carril,271,477,451,341,re_2021_06_02_195852_014.png,960,540
linea_carril,505,337,727,467,re_2021_06_02_195852_014.png,960,540
linea_carril,568,340,785,387,re_2021_06_02_195852_014.png,960,540
borde_izquierdo,166,481,397,364,re_2021_06_02_195852_015.png,960,540
linea_carril,281,480,447,345,re_2021_06_02_195852_015.png,960,540
linea_carril,498,333,713,470,re_2021_06_02_195852_015.png,960,540
linea_carril,552,342,793,390,re_2021_06_02_195852_015.png,960,540
linea_emergencia,522,475,481,338,re_2021_06_02_195852_015.png,960,540
borde_izquierdo,180,488,425,354,re_2021_06_02_195852_016.png,960,540
linea_carril,286,484,457,343,re_2021_06_02_195852_016.png,960,540
linea_carril,505,341,734,469,re_2021_06_02_195852_016.png,960,540
linea_carril,577,346,767,384,re_2021_06_02_195852_016.png,960,540
linea_emergencia,519,478,484,341,re_2021_06_02_195852_016.png,960,540
borde_izquierdo,198,480,429,349,re_2021_06_02_195852_017.png,960,540
linea_carril,295,477,457,339,re_2021_06_02_195852_017.png,960,540
linea_carril,501,334,739,470,re_2021_06_02_195852_017.png,960,540
linea_carril,545,335,764,381,re_2021_06_02_195852_017.png,960,540
linea_emergencia,484,335,528,471,re_2021_06_02_195852_017.png,960,540
borde_izquierdo,197,480,423,353,re_2021_06_02_195852_018.png,960,540
linea_carril,299,476,457,340,re_2021_06_02_195852_018.png,960,540
linea_carril,502,334,740,470,re_2021_06_02_195852_018.png,960,540
linea_carril,546,336,762,385,re_2021_06_02_195852_018.png,960,540
linea_emergencia,531,471,482,340,re_2021_06_02_195852_018.png,960,540
borde_izquierdo,182,478,421,354,re_2021_06_02_195852_019.png,960,540
linea_carril,292,476,455,340,re_2021_06_02_195852_019.png,960,540
linea_carril,502,333,729,469,re_2021_06_02_195852_019.png,960,540
linea_carril,540,335,751,384,re_2021_06_02_195852_019.png,960,540
borde_izquierdo,174,482,429,353,re_2021_06_02_195852_020.png,960,540
linea_carril,293,483,454,342,re_2021_06_02_195852_020.png,960,540
linea_carril,514,340,742,469,re_2021_06_02_195852_020.png,960,540
linea_carril,573,342,793,390,re_2021_06_02_195852_020.png,960,540
linea_emergencia,519,474,487,337,re_2021_06_02_195852_020.png,960,540
borde_izquierdo,192,482,427,351,re_2021_06_02_195852_021.png,960,540
linea_carril,289,478,460,339,re_2021_06_02_195852_021.png,960,540
linea_carril,511,341,732,470,re_2021_06_02_195852_021.png,960,540
linea_carril,550,339,802,390,re_2021_06_02_195852_021.png,960,540
linea_emergencia,512,470,485,339,re_2021_06_02_195852_021.png,960,540
borde_izquierdo,166,478,416,351,re_2021_06_02_195852_022.png,960,540
linea_carril,270,477,449,343,re_2021_06_02_195852_022.png,960,540
linea_carril,502,337,705,471,re_2021_06_02_195852_022.png,960,540
linea_carril,549,338,792,390,re_2021_06_02_195852_022.png,960,540
linea_emergencia,495,475,480,339,re_2021_06_02_195852_022.png,960,540
borde_izquierdo,145,471,405,356,re_2021_06_02_195852_023.png,960,540
linea_carril,264,476,450,345,re_2021_06_02_195852_023.png,960,540
linea_carril,505,339,705,469,re_2021_06_02_195852_023.png,960,540
linea_carril,572,344,761,385,re_2021_06_02_195852_023.png,960,540
linea_emergencia,481,475,482,341,re_2021_06_02_195852_023.png,960,540
borde_izquierdo,155,476,440,340,re_2021_06_02_195852_024.png,960,540
