etiqueta,x1,y1,x2,y2,imagen,w,h
borde_izquierdo,26,397,308,353,re_2021_06_13_184827_001.png,960,540
linea_carril,46,411,368,347,re_2021_06_13_184827_001.png,960,540
linea_carril,299,480,455,344,re_2021_06_13_184827_001.png,960,540
linea_carril,512,344,750,468,re_2021_06_13_184827_001.png,960,540
linea_carril,956,416,630,357,re_2021_06_13_184827_001.png,960,540
borde_derecho,637,348,955,383,re_2021_06_13_184827_001.png,960,540
linea_emergencia,109,453,405,349,re_2021_06_13_184827_001.png,960,540
borde_izquierdo,22,398,345,346,re_2021_06_13_184827_002.png,960,540
borde_derecho,955,384,642,348,re_2021_06_13_184827_002.png,960,540
linea_carril,48,411,390,343,re_2021_06_13_184827_002.png,960,540
linea_carril,301,478,457,341,re_2021_06_13_184827_002.png,960,540
linea_carril,512,344,747,467,re_2021_06_13_184827_002.png,960,540
linea_carril,955,416,614,354,re_2021_06_13_184827_002.png,960,540
linea_emergencia,109,450,425,343,re_2021_06_13_184827_002.png,960,540
borde_izquierdo,25,396,324,351,re_2021_06_13_184827_003.png,960,540
borde_derecho,956,378,641,349,re_2021_06_13_184827_003.png,960,540
linea_emergencia,106,452,410,349,re_2021_06_13_184827_003.png,960,540
linea_carril,46,413,370,347,re_2021_06_13_184827_003.png,960,540
linea_carril,458,342,305,480,re_2021_06_13_184827_003.png,960,540
linea_carril,505,339,743,467,re_2021_06_13_184827_003.png,960,540
linea_carril,955,416,579,347,re_2021_06_13_184827_003.png,960,540
borde_izquierdo,26,398,371,343,re_2021_06_13_184827_004.png,960,540
linea_emergencia,111,452,407,347,re_2021_06_13_184827_004.png,960,540
borde_derecho,956,377,610,342,re_2021_06_13_184827_004.png,960,540
linea_carril,49,412,367,350,re_2021_06_13_184827_004.png,960,540
linea_carril,308,479,457,340,re_2021_06_13_184827_004.png,960,540
linea_carril,525,348,747,466,re_2021_06_13_184827_004.png,960,540
linea_carril,956,414,599,347,re_2021_06_13_184827_004.png,960,540
borde_izquierdo,25,400,362,342,re_2021_06_13_184827_005.png,960,540
borde_derecho,955,378,609,342,re_2021_06_13_184827_005.png,960,540
linea_emergencia,109,450,416,346,re_2021_06_13_184827_005.png,960,540
linea_carril,52,413,403,338,re_2021_06_13_184827_005.png,960,540
linea_carril,464,337,303,480,re_2021_06_13_184827_005.png,960,540
linea_carril,501,336,743,467,re_2021_06_13_184827_005.png,960,540
linea_carril,956,415,585,346,re_2021_06_13_184827_005.png,960,540
borde_izquierdo,23,401,365,346,re_2021_06_13_184827_006.png,960,540
borde_derecho,956,379,652,349,re_2021_06_13_184827_006.png,960,540
linea_emergencia,114,454,437,339,re_2021_06_13_184827_006.png,960,540
linea_carril,47,412,404,340,re_2021_06_13_184827_006.png,960,540
linea_carril,464,337,309,480,re_2021_06_13_184827_006.png,960,540
linea_carril,498,336,758,468,re_2021_06_13_184827_006.png,960,540
linea_carril,954,415,586,347,re_2021_06_13_184827_006.png,960,540
borde_izquierdo,25,398,369,345,re_2021_06_13_184827_007.png,960,540
borde_derecho,955,380,660,351,re_2021_06_13_184827_007.png,960,540
linea_emergencia,116,454,409,350,re_2021_06_13_184827_007.png,960,540
linea_carril,46,414,391,342,re_2021_06_13_184827_007.png,960,540
linea_carril,464,339,315,477,re_2021_06_13_184827_007.png,960,540
linea_carril,505,338,740,458,re_2021_06_13_184827_007.png,960,540
linea_carril,957,415,625,357,re_2021_06_13_184827_007.png,960,540
borde_izquierdo,32,401,379,340,re_2021_06_13_184827_008.png,960,540
linea_emergencia,114,452,443,334,re_2021_06_13_184827_008.png,960,540
borde_derecho,957,380,669,349,re_2021_06_13_184827_008.png,960,540
linea_carril,48,413,344,353,re_2021_06_13_184827_008.png,960,540
linea_carril,462,338,314,480,re_2021_06_13_184827_008.png,960,540
linea_carril,511,341,764,466,re_2021_06_13_184827_008.png,960,540
linea_carril,957,416,620,354,re_2021_06_13_184827_008.png,960,540
borde_izquierdo,32,403,338,351,re_2021_06_13_184827_009.png,960,540
borde_derecho,956,379,653,347,re_2021_06_13_184827_009.png,960,540
