etiqueta,x1,y1,x2,y2,imagen,w,h
borde_izquierdo,44,416,272,378,re_2021_05_02_202003_001.png,960,540
borde_derecho,600,348,799,364,re_2021_05_02_202003_001.png,960,540
linea_carril,45,431,356,364,re_2021_05_02_202003_001.png,960,540
linea_carril,317,496,439,367,re_2021_05_02_202003_001.png,960,540
linea_carril,724,478,497,354,re_2021_05_02_202003_001.png,960,540
linea_carril,824,401,584,358,re_2021_05_02_202003_001.png,960,540
borde_izquierdo,166,397,340,367,re_2021_05_02_202003_002.png,960,540
borde_derecho,597,352,793,366,re_2021_05_02_202003_002.png,960,540
linea_carril,325,490,439,371,re_2021_05_02_202003_002.png,960,540
linea_carril,171,407,376,362,re_2021_05_02_202003_002.png,960,540
linea_carril,724,481,495,355,re_2021_05_02_202003_002.png,960,540
linea_carril,803,399,581,360,re_2021_05_02_202003_002.png,960,540
borde_izquierdo,129,406,338,364,re_2021_05_02_202003_003.png,960,540
borde_derecho,779,372,576,353,re_2021_05_02_202003_003.png,960,540
linea_carril,325,491,422,384,re_2021_05_02_202003_003.png,960,540
linea_carril,143,411,363,362,re_2021_05_02_202003_003.png,960,540
linea_carril,748,476,503,358,re_2021_05_02_202003_003.png,960,540
linea_carril,805,399,549,353,re_2021_05_02_202003_003.png,960,540
borde_izquierdo,149,404,355,362,re_2021_05_02_202003_004.png,960,540
linea_carril,140,416,368,362,re_2021_05_02_202003_004.png,960,540
linea_carril,326,500,427,364,re_2021_05_02_202003_004.png,960,540
linea_carril,492,357,793,462,re_2021_05_02_202003_004.png,960,540
linea_carril,563,358,795,392,re_2021_05_02_202003_004.png,960,540
borde_derecho,776,379,550,351,re_2021_05_02_202003_004.png,960,540
borde_izquierdo,163,400,362,355,re_2021_05_02_202003_005.png,960,540
borde_derecho,610,359,803,379,re_2021_05_02_202003_005.png,960,540
linea_carril,162,411,378,354,re_2021_05_02_202003_005.png,960,540
linea_carril,321,491,429,369,re_2021_05_02_202003_005.png,960,540
linea_carril,784,473,523,364,re_2021_05_02_202003_005.png,960,540
linea_carril,558,358,816,390,re_2021_05_02_202003_005.png,960,540
borde_izquierdo,164,393,355,356,re_2021_05_02_202003_006.png,960,540
borde_derecho,580,363,803,388,re_2021_05_02_202003_006.png,960,540
linea_carril,160,403,369,356,re_2021_05_02_202003_006.png,960,540
linea_carril,342,495,438,365,re_2021_05_02_202003_006.png,960,540
linea_carril,784,472,499,360,re_2021_05_02_202003_006.png,960,540
linea_carril,555,362,815,403,re_2021_05_02_202003_006.png,960,540
borde_izquierdo,152,395,376,348,re_2021_05_02_202003_007.png,960,540
borde_derecho,621,364,829,389,re_2021_05_02_202003_007.png,960,540
linea_carril,149,404,391,348,re_2021_05_02_202003_007.png,960,540
linea_carril,349,493,437,359,re_2021_05_02_202003_007.png,960,540
linea_carril,484,353,770,473,re_2021_05_02_202003_007.png,960,540
linea_carril,580,362,849,409,re_2021_05_02_202003_007.png,960,540
borde_izquierdo,159,391,381,353,re_2021_05_02_202003_008.png,960,540
borde_derecho,621,365,811,385,re_2021_05_02_202003_008.png,960,540
linea_carril,155,401,415,349,re_2021_05_02_202003_008.png,960,540
linea_carril,325,495,450,350,re_2021_05_02_202003_008.png,960,540
linea_carril,487,351,729,477,re_2021_05_02_202003_008.png,960,540
linea_carril,573,364,812,406,re_2021_05_02_202003_008.png,960,540
borde_izquierdo,173,392,376,353,re_2021_05_02_202003_009.png,960,540
linea_carril,173,402,404,350,re_2021_05_02_202003_009.png,960,540
linea_carril,328,492,459,348,re_2021_05_02_202003_009.png,960,540
linea_carril,504,349,736,473,re_2021_05_02_202003_009.png,960,540
borde_derecho,598,356,807,387,re_2021_05_02_202003_009.png,960,540
linea_carril,580,362,822,403,re_2021_05_02_202003_009.png,960,540
borde_izquierdo,166,395,366,356,re_2021_05_02_202003_010.png,960,540
borde_derecho,601,355,775,374,re_2021_05_02_202003_010.png,960,540
linea_carril,162,403,395,353,re_2021_05_02_202003_010.png,960,540
linea_carril,318,493,457,353,re_2021_05_02_202003_010.png,960,540
linea_carril,513,353,748,474,re_2021_05_02_202003_010.png,960,540
linea_carril,575,358,791,395,re_2021_05_02_202003_010.png,960,540
borde_izquierdo,161,396,387,349,re_2021_05_02_202003_011.png,960,540
borde_derecho,640,358,807,378,re_2021_05_02_202003_011.png,960,540
linea_carril,589,357,816,395,re_2021_05_02_202003_011.png,960,540
linea_carril,158,404,405,347,re_2021_05_02_202003_011.png,960,540
linea_carril,318,488,460,343,re_2021_05_02_202003_011.png,960,540
linea_carril,756,475,503,348,re_2021_05_02_202003_011.png,960,540
borde_izquierdo,150,394,369,352,re_2021_05_02_202003_012.png,960,540
linea_carril,153,404,406,348,re_2021_05_02_202003_012.png,960,540
linea_carril,309,489,448,356,re_2021_05_02_202003_012.png,960,540
linea_carril,749,478,507,351,re_2021_05_02_202003_012.png,960,540
borde_derecho,607,355,796,381,re_2021_05_02_202003_012.png,960,540
linea_carril,593,358,808,398,re_2021_05_02_202003_012.png,960,540
borde_izquierdo,155,395,332,361,re_2021_05_02_202003_013.png,960,540
linea_carril,158,405,384,355,re_2021_05_02_202003_013.png,960,540
linea_carril,321,492,466,342,re_2021_05_02_202003_013.png,960,540
linea_carril,748,473,506,349,re_2021_05_02_202003_013.png,960,540
borde_derecho,608,356,803,381,re_2021_05_02_202003_013.png,960,540
linea_carril,587,358,808,395,re_2021_05_02_202003_013.png,960,540
borde_izquierdo,157,401,385,355,re_2021_05_02_202003_014.png,960,540
linea_carril,157,410,433,346,re_2021_05_02_202003_014.png,960,540
linea_carril,348,495,471,346,re_2021_05_02_202003_014.png,960,540
linea_carril,781,471,510,349,re_2021_05_02_202003_014.png,960,540
borde_derecho,614,358,788,374,re_2021_05_02_202003_014.png,960,540
linea_carril,787,393,567,353,re_2021_05_02_202003_014.png,960,540
borde_izquierdo,159,408,379,360,re_2021_05_02_202003_015.png,960,540
linea_carril,162,417,417,354,re_2021_05_02_202003_015.png,960,540
linea_carril,395,496,475,352,re_2021_05_02_202003_015.png,960,540
linea_carril,797,468,525,353,re_2021_05_02_202003_015.png,960,540
borde_derecho,816,378,616,353,re_2021_05_02_202003_015.png,960,540
linea_carril,569,353,821,392,re_2021_05_02_202003_015.png,960,540
borde_izquierdo,164,417,406,356,re_2021_05_02_202003_016.png,960,540
borde_derecho,798,381,622,354,re_2021_05_02_202003_016.png,960,540
linea_carril,588,353,810,386,re_2021_05_02_202003_016.png,960,540
linea_carril,159,429,440,349,re_2021_05_02_202003_016.png,960,540
linea_carril,478,490,485,349,re_2021_05_02_202003_016.png,960,540
linea_carril,529,351,816,450,re_2021_05_02_202003_016.png,960,540
borde_izquierdo,166,432,417,360,re_2021_05_02_202003_017.png,960,540
borde_derecho,644,364,802,376,re_2021_05_02_202003_017.png,960,540
linea_carril,610,365,806,384,re_2021_05_02_202003_017.png,960,540
linea_carril,173,449,446,356,re_2021_05_02_202003_017.png,960,540
linea_carril,547,485,497,356,re_2021_05_02_202003_017.png,960,540
linea_carril,547,358,818,431,re_2021_05_02_202003_017.png,960,540
borde_izquierdo,113,465,449,349,re_2021_05_02_202003_018.png,960,540
borde_derecho,623,359,788,374,re_2021_05_02_202003_018.png,960,540
linea_carril,130,481,458,349,re_2021_05_02_202003_018.png,960,540
linea_carril,600,482,511,364,re_2021_05_02_202003_018.png,960,540
linea_carril,561,358,817,426,re_2021_05_02_202003_018.png,960,540
linea_carril,812,389,613,360,re_2021_05_02_202003_018.png,960,540
linea_emergencia,424,493,487,357,re_2021_05_02_202003_018.png,960,540
borde_izquierdo,123,471,427,356,re_2021_05_02_202003_019.png,960,540
borde_derecho,794,377,623,352,re_2021_05_02_202003_019.png,960,540
linea_carril,142,487,439,356,re_2021_05_02_202003_019.png,960,540
linea_carril,607,479,516,360,re_2021_05_02_202003_019.png,960,540
linea_carril,586,363,806,417,re_2021_05_02_202003_019.png,960,540
linea_carril,614,355,805,384,re_2021_05_02_202003_019.png,960,540
linea_emergencia,500,489,498,364,re_2021_05_02_202003_019.png,960,540
borde_izquierdo,116,467,425,359,re_2021_05_02_202003_020.png,960,540
linea_carril,830,426,583,356,re_2021_05_02_202003_020.png,960,540
linea_carril,593,480,519,358,re_2021_05_02_202003_020.png,960,540
linea_carril,142,484,447,353,re_2021_05_02_202003_020.png,960,540
