etiqueta,x1,y1,x2,y2,imagen,w,h
borde_izquierdo,38,408,387,350,re_2021_04_07_213124_001.png,960,540
borde_derecho,817,401,550,348,re_2021_04_07_213124_001.png,960,540
linea_carril,39,427,370,360,re_2021_04_07_213124_001.png,960,540
linea_carril,318,500,462,349,re_2021_04_07_213124_001.png,960,540
linea_carril,734,473,509,349,re_2021_04_07_213124_001.png,960,540
borde_izquierdo,16,416,360,356,re_2021_04_07_213124_002.png,960,540
borde_derecho,782,393,545,346,re_2021_04_07_213124_002.png,960,540
linea_carril,14,436,374,357,re_2021_04_07_213124_002.png,960,540
linea_carril,320,499,466,345,re_2021_04_07_213124_002.png,960,540
linea_carril,737,475,508,349,re_2021_04_07_213124_002.png,960,540
borde_izquierdo,9,418,394,349,re_2021_04_07_213124_003.png,960,540
borde_derecho,811,397,544,346,re_2021_04_07_213124_003.png,960,540
linea_carril,13,436,422,346,re_2021_04_07_213124_003.png,960,540
linea_carril,321,496,466,346,re_2021_04_07_213124_003.png,960,540
linea_carril,784,485,514,352,re_2021_04_07_213124_003.png,960,540
borde_izquierdo,3,421,386,350,re_2021_04_07_213124_004.png,960,540
borde_derecho,787,390,555,350,re_2021_04_07_213124_004.png,960,540
linea_carril,332,493,464,345,re_2021_04_07_213124_004.png,960,540
linea_carril,7,434,435,344,re_2021_04_07_213124_004.png,960,540
linea_carril,803,489,512,349,re_2021_04_07_213124_004.png,960,540
borde_izquierdo,4,418,365,357,re_2021_04_07_213124_005.png,960,540
borde_derecho,762,394,555,350,re_2021_04_07_213124_005.png,960,540
linea_carril,3,436,393,356,re_2021_04_07_213124_005.png,960,540
linea_carril,338,492,467,342,re_2021_04_07_213124_005.png,960,540
linea_carril,778,475,502,347,re_2021_04_07_213124_005.png,960,540
borde_izquierdo,2,418,408,349,re_2021_04_07_213124_006.png,960,540
borde_derecho,759,387,564,348,re_2021_04_07_213124_006.png,960,540
linea_carril,2,435,429,349,re_2021_04_07_213124_006.png,960,540
linea_carril,347,491,466,346,re_2021_04_07_213124_006.png,960,540
linea_carril,777,470,510,349,re_2021_04_07_213124_006.png,960,540
borde_izquierdo,8,418,408,349,re_2021_04_07_213124_007.png,960,540
linea_carril,13,437,387,357,re_2021_04_07_213124_007.png,960,540
linea_carril,367,493,471,344,re_2021_04_07_213124_007.png,960,540
linea_carril,826,478,514,348,re_2021_04_07_213124_007.png,960,540
borde_derecho,787,397,564,347,re_2021_04_07_213124_007.png,960,540
borde_izquierdo,2,425,386,355,re_2021_04_07_213124_008.png,960,540
borde_derecho,786,395,595,356,re_2021_04_07_213124_008.png,960,540
linea_carril,2,452,401,356,re_2021_04_07_213124_008.png,960,540
linea_carril,412,491,475,351,re_2021_04_07_213124_008.png,960,540
linea_carril,847,475,524,351,re_2021_04_07_213124_008.png,960,540
borde_izquierdo,1,439,415,353,re_2021_04_07_213124_009.png,960,540
borde_derecho,780,389,587,357,re_2021_04_07_213124_009.png,960,540
linea_carril,2,470,436,351,re_2021_04_07_213124_009.png,960,540
linea_carril,462,491,478,346,re_2021_04_07_213124_009.png,960,540
linea_carril,798,445,521,352,re_2021_04_07_213124_009.png,960,540
borde_izquierdo,1,442,382,361,re_2021_04_07_213124_010.png,960,540
borde_derecho,770,385,590,353,re_2021_04_07_213124_010.png,960,540
linea_carril,88,459,420,356,re_2021_04_07_213124_010.png,960,540
linea_carril,502,488,483,342,re_2021_04_07_213124_010.png,960,540
linea_carril,808,438,533,352,re_2021_04_07_213124_010.png,960,540
borde_izquierdo,72,442,429,349,re_2021_04_07_213124_011.png,960,540
borde_derecho,748,374,588,349,re_2021_04_07_213124_011.png,960,540
linea_carril,132,461,439,352,re_2021_04_07_213124_011.png,960,540
linea_carril,542,484,486,342,re_2021_04_07_213124_011.png,960,540
linea_carril,795,425,555,356,re_2021_04_07_213124_011.png,960,540
borde_izquierdo,84,448,415,356,re_2021_04_07_213124_012.png,960,540
linea_carril,124,477,447,349,re_2021_04_07_213124_012.png,960,540
linea_carril,596,484,488,345,re_2021_04_07_213124_012.png,960,540
linea_carril,813,424,571,358,re_2021_04_07_213124_012.png,960,540
borde_derecho,789,377,598,351,re_2021_04_07_213124_012.png,960,540
borde_izquierdo,109,464,439,349,re_2021_04_07_213124_013.png,960,540
linea_carril,169,485,461,346,re_2021_04_07_213124_013.png,960,540
linea_carril,640,489,492,346,re_2021_04_07_213124_013.png,960,540
linea_carril,854,422,570,358,re_2021_04_07_213124_013.png,960,540
borde_izquierdo,125,475,417,359,re_2021_04_07_213124_014.png,960,540
linea_carril,211,492,447,351,re_2021_04_07_213124_014.png,960,540
linea_carril,669,483,501,346,re_2021_04_07_213124_014.png,960,540
linea_carril,916,431,615,360,re_2021_04_07_213124_014.png,960,540
linea_carril,140,482,453,345,re_2021_04_07_213124_015.png,960,540
linea_carril,244,492,450,353,re_2021_04_07_213124_015.png,960,540
linea_carril,703,482,496,344,re_2021_04_07_213124_015.png,960,540
linea_carril,898,424,602,360,re_2021_04_07_213124_015.png,960,540
borde_izquierdo,149,485,436,353,re_2021_04_07_213124_016.png,960,540
linea_carril,266,492,454,350,re_2021_04_07_213124_016.png,960,540
linea_carril,709,487,494,344,re_2021_04_07_213124_016.png,960,540
linea_carril,727,391,561,352,re_2021_04_07_213124_016.png,960,540
borde_derecho,740,369,622,354,re_2021_04_07_213124_016.png,960,540
borde_izquierdo,142,486,422,356,re_2021_04_07_213124_017.png,960,540
borde_derecho,958,384,617,353,re_2021_04_07_213124_017.png,960,540
linea_carril,244,492,457,345,re_2021_04_07_213124_017.png,960,540
linea_carril,694,473,492,346,re_2021_04_07_213124_017.png,960,540
linea_carril,913,425,545,349,re_2021_04_07_213124_017.png,960,540
borde_izquierdo,127,476,422,353,re_2021_04_07_213124_018.png,960,540
linea_carril,219,491,445,346,re_2021_04_07_213124_018.png,960,540
linea_carril,678,480,485,346,re_2021_04_07_213124_018.png,960,540
linea_carril,735,394,542,351,re_2021_04_07_213124_018.png,960,540
borde_izquierdo,102,460,408,353,re_2021_04_07_213124_019.png,960,540
linea_carril,158,487,429,352,re_2021_04_07_213124_019.png,960,540
linea_carril,623,479,482,349,re_2021_04_07_213124_019.png,960,540
