etiqueta,x1,y1,x2,y2,imagen,w,h
borde_izquierdo,149,474,416,356,re_2021_06_02_195034_001.png,960,540
linea_carril,219,480,427,357,re_2021_06_02_195034_001.png,960,540
linea_carril,675,472,539,359,re_2021_06_02_195034_001.png,960,540
linea_carril,592,342,761,389,re_2021_06_02_195034_001.png,960,540
linea_emergencia,442,477,500,337,re_2021_06_02_195034_001.png,960,540
borde_izquierdo,149,476,387,367,re_2021_06_02_195034_002.png,960,540
linea_carril,219,479,438,353,re_2021_06_02_195034_002.png,960,540
linea_emergencia,453,477,499,339,re_2021_06_02_195034_002.png,960,540
linea_carril,549,368,660,468,re_2021_06_02_195034_002.png,960,540
linea_carril,595,344,768,392,re_2021_06_02_195034_002.png,960,540
borde_izquierdo,147,472,369,374,re_2021_06_02_195034_003.png,960,540
linea_carril,210,482,447,346,re_2021_06_02_195034_003.png,960,540
linea_carril,663,471,534,353,re_2021_06_02_195034_003.png,960,540
linea_emergencia,461,476,493,342,re_2021_06_02_195034_003.png,960,540
linea_carril,619,351,734,385,re_2021_06_02_195034_003.png,960,540
borde_izquierdo,142,472,389,365,re_2021_06_02_195034_004.png,960,540
linea_carril,205,480,436,353,re_2021_06_02_195034_004.png,960,540
linea_carril,650,471,526,351,re_2021_06_02_195034_004.png,960,540
linea_carril,610,351,751,387,re_2021_06_02_195034_004.png,960,540
linea_emergencia,441,479,482,349,re_2021_06_02_195034_004.png,960,540
borde_izquierdo,163,467,387,370,re_2021_06_02_195034_005.png,960,540
linea_carril,208,482,426,360,re_2021_06_02_195034_005.png,960,540
linea_emergencia,439,482,483,349,re_2021_06_02_195034_005.png,960,540
linea_carril,651,472,524,351,re_2021_06_02_195034_005.png,960,540
linea_carril,599,349,803,399,re_2021_06_02_195034_005.png,960,540
borde_izquierdo,155,478,417,361,re_2021_06_02_195034_006.png,960,540
linea_carril,242,478,450,347,re_2021_06_02_195034_006.png,960,540
linea_carril,510,344,678,469,re_2021_06_02_195034_006.png,960,540
linea_carril,587,350,806,398,re_2021_06_02_195034_006.png,960,540
linea_emergencia,474,477,482,348,re_2021_06_02_195034_006.png,960,540
borde_izquierdo,169,483,394,364,re_2021_06_02_195034_007.png,960,540
linea_carril,247,479,434,352,re_2021_06_02_195034_007.png,960,540
linea_carril,508,348,684,469,re_2021_06_02_195034_007.png,960,540
linea_carril,574,348,792,397,re_2021_06_02_195034_007.png,960,540
linea_emergencia,476,477,475,342,re_2021_06_02_195034_007.png,960,540
borde_izquierdo,189,482,414,360,re_2021_06_02_195034_008.png,960,540
linea_carril,256,481,438,355,re_2021_06_02_195034_008.png,960,540
linea_carril,512,348,680,469,re_2021_06_02_195034_008.png,960,540
linea_carril,569,345,770,388,re_2021_06_02_195034_008.png,960,540
linea_carril,478,477,480,347,re_2021_06_02_195034_008.png,960,540
borde_izquierdo,230,482,417,362,re_2021_06_02_195034_009.png,960,540
linea_carril,300,482,442,353,re_2021_06_02_195034_009.png,960,540
linea_carril,509,343,721,466,re_2021_06_02_195034_009.png,960,540
linea_carril,786,389,570,341,re_2021_06_02_195034_009.png,960,540
linea_emergencia,477,341,525,475,re_2021_06_02_195034_009.png,960,540
borde_izquierdo,226,482,399,364,re_2021_06_02_195034_010.png,960,540
linea_carril,298,479,429,353,re_2021_06_02_195034_010.png,960,540
linea_carril,515,350,715,463,re_2021_06_02_195034_010.png,960,540
linea_carril,540,337,715,374,re_2021_06_02_195034_010.png,960,540
linea_emergencia,539,475,468,343,re_2021_06_02_195034_010.png,960,540
borde_izquierdo,219,482,401,353,re_2021_06_02_195034_011.png,960,540
linea_carril,544,341,751,380,re_2021_06_02_195034_011.png,960,540
