etiqueta,x1,y1,x2,y2,imagen,w,h
borde_izquierdo,0,402,364,360,2019_12_08_192952_032_resized.png,960,540
borde_derecho,882,446,565,361,2019_12_08_192952_032_resized.png,960,540
linea_carril,224,502,464,355,2019_12_08_192952_032_resized.png,960,540
linea_carril,713,491,524,361,2019_12_08_192952_032_resized.png,960,540
linea_carril,5,424,354,370,2019_12_08_192952_032_resized.png,960,540
borde_izquierdo,4,405,351,362,2019_12_08_192952_033_resized.png,960,540
borde_derecho,924,453,582,366,2019_12_08_192952_033_resized.png,960,540
linea_carril,234,495,455,361,2019_12_08_192952_033_resized.png,960,540
linea_carril,713,484,521,360,2019_12_08_192952_033_resized.png,960,540
linea_carril,4,422,323,373,2019_12_08_192952_033_resized.png,960,540
borde_izquierdo,2,406,345,363,2019_12_08_192952_034_resized.png,960,540
borde_derecho,906,464,571,365,2019_12_08_192952_034_resized.png,960,540
linea_carril,224,499,443,367,2019_12_08_192952_034_resized.png,960,540
linea_carril,706,484,528,368,2019_12_08_192952_034_resized.png,960,540
linea_carril,2,422,328,375,2019_12_08_192952_034_resized.png,960,540
borde_izquierdo,3,406,360,362,2019_12_08_192952_035_resized.png,960,540
borde_derecho,898,450,558,363,2019_12_08_192952_035_resized.png,960,540
linea_carril,225,500,444,369,2019_12_08_192952_035_resized.png,960,540
linea_carril,703,482,528,369,2019_12_08_192952_035_resized.png,960,540
linea_carril,4,421,334,372,2019_12_08_192952_035_resized.png,960,540
borde_izquierdo,3,404,347,365,2019_12_08_192952_036_resized.png,960,540
borde_derecho,921,456,581,366,2019_12_08_192952_036_resized.png,960,540
linea_carril,215,499,443,369,2019_12_08_192952_036_resized.png,960,540
linea_carril,704,485,528,368,2019_12_08_192952_036_resized.png,960,540
linea_carril,4,420,325,374,2019_12_08_192952_036_resized.png,960,540
borde_izquierdo,2,400,362,361,2019_12_08_192952_037_resized.png,960,540
borde_derecho,914,457,577,367,2019_12_08_192952_037_resized.png,960,540
linea_carril,222,499,439,375,2019_12_08_192952_037_resized.png,960,540
linea_carril,716,485,526,364,2019_12_08_192952_037_resized.png,960,540
linea_carril,4,419,327,373,2019_12_08_192952_037_resized.png,960,540
borde_izquierdo,3,403,328,368,2019_12_08_192952_038_resized.png,960,540
borde_derecho,886,447,553,361,2019_12_08_192952_038_resized.png,960,540
linea_carril,239,498,451,367,2019_12_08_192952_038_resized.png,960,540
linea_carril,731,486,535,369,2019_12_08_192952_038_resized.png,960,540
linea_carril,5,422,321,378,2019_12_08_192952_038_resized.png,960,540
borde_izquierdo,2,403,333,363,2019_12_08_192952_039_resized.png,960,540
borde_derecho,886,433,587,365,2019_12_08_192952_039_resized.png,960,540
linea_carril,276,495,466,358,2019_12_08_192952_039_resized.png,960,540
linea_carril,748,488,535,363,2019_12_08_192952_039_resized.png,960,540
linea_carril,3,430,323,376,2019_12_08_192952_039_resized.png,960,540
borde_izquierdo,2,411,326,368,2019_12_08_192952_040_resized.png,960,540
borde_derecho,865,442,538,353,2019_12_08_192952_040_resized.png,960,540
linea_carril,289,496,457,371,2019_12_08_192952_040_resized.png,960,540
linea_carril,758,479,535,367,2019_12_08_192952_040_resized.png,960,540
linea_carril,4,430,335,377,2019_12_08_192952_040_resized.png,960,540
borde_izquierdo,3,409,319,371,2019_12_08_192952_041_resized.png,960,540
borde_derecho,885,440,552,358,2019_12_08_192952_041_resized.png,960,540
linea_carril,312,494,467,362,2019_12_08_192952_041_resized.png,960,540
linea_carril,779,487,531,365,2019_12_08_192952_041_resized.png,960,540
linea_carril,6,431,333,378,2019_12_08_192952_041_resized.png,960,540
borde_izquierdo,2,409,316,369,2019_12_08_192952_042_resized.png,960,540
borde_derecho,900,429,573,363,2019_12_08_192952_042_resized.png,960,540
