etiqueta,x1,y1,x2,y2,imagen,w,h
borde_izquierdo,125,462,383,362,re_2021_06_02_195136_001.png,960,540
linea_carril,161,478,433,349,re_2021_06_02_195136_001.png,960,540
linea_carril,525,355,604,467,re_2021_06_02_195136_001.png,960,540
linea_carril,584,344,782,405,re_2021_06_02_195136_001.png,960,540
borde_izquierdo,125,462,370,364,re_2021_06_02_195136_002.png,960,540
linea_carril,162,478,414,358,re_2021_06_02_195136_002.png,960,540
linea_carril,525,358,613,469,re_2021_06_02_195136_002.png,960,540
linea_carril,587,346,803,411,re_2021_06_02_195136_002.png,960,540
borde_izquierdo,109,452,401,352,re_2021_06_02_195136_003.png,960,540
linea_carril,140,470,422,351,re_2021_06_02_195136_003.png,960,540
linea_carril,519,358,557,473,re_2021_06_02_195136_003.png,960,540
linea_carril,606,356,785,409,re_2021_06_02_195136_003.png,960,540
borde_izquierdo,106,450,386,359,re_2021_06_02_195136_004.png,960,540
linea_carril,137,468,431,349,re_2021_06_02_195136_004.png,960,540
linea_carril,584,469,519,355,re_2021_06_02_195136_004.png,960,540
linea_carril,611,358,791,409,re_2021_06_02_195136_004.png,960,540
borde_izquierdo,120,456,381,361,re_2021_06_02_195136_005.png,960,540
linea_carril,153,475,452,344,re_2021_06_02_195136_005.png,960,540
linea_carril,616,471,528,352,re_2021_06_02_195136_005.png,960,540
linea_carril,614,352,814,412,re_2021_06_02_195136_005.png,960,540
borde_izquierdo,138,469,413,355,re_2021_06_02_195136_006.png,960,540
linea_carril,190,480,449,348,re_2021_06_02_195136_006.png,960,540
linea_carril,647,470,538,353,re_2021_06_02_195136_006.png,960,540
linea_carril,809,408,610,349,re_2021_06_02_195136_006.png,960,540
borde_izquierdo,145,472,395,364,re_2021_06_02_195136_007.png,960,540
linea_carril,212,482,431,357,re_2021_06_02_195136_007.png,960,540
linea_carril,678,470,566,385,re_2021_06_02_195136_007.png,960,540
linea_carril,801,403,605,346,re_2021_06_02_195136_007.png,960,540
borde_izquierdo,155,478,388,369,re_2021_06_02_195136_008.png,960,540
linea_carril,224,481,441,354,re_2021_06_02_195136_008.png,960,540
linea_carril,657,470,538,350,re_2021_06_02_195136_008.png,960,540
linea_carril,597,347,799,399,re_2021_06_02_195136_008.png,960,540
borde_izquierdo,153,477,419,353,re_2021_06_02_195136_009.png,960,540
linea_carril,220,482,450,346,re_2021_06_02_195136_009.png,960,540
linea_carril,546,369,655,471,re_2021_06_02_195136_009.png,960,540
linea_carril,604,350,795,400,re_2021_06_02_195136_009.png,960,540
borde_izquierdo,145,471,397,364,re_2021_06_02_195136_010.png,960,540
linea_carril,205,482,447,350,re_2021_06_02_195136_010.png,960,540
linea_carril,543,363,641,471,re_2021_06_02_195136_010.png,960,540
linea_carril,597,347,780,394,re_2021_06_02_195136_010.png,960,540
borde_izquierdo,160,478,401,364,re_2021_06_02_195136_011.png,960,540
linea_carril,232,478,450,348,re_2021_06_02_195136_011.png,960,540
linea_carril,544,358,648,469,re_2021_06_02_195136_011.png,960,540
linea_carril,589,342,791,402,re_2021_06_02_195136_011.png,960,540
borde_izquierdo,153,478,418,349,re_2021_06_02_195136_012.png,960,540
linea_carril,213,482,437,349,re_2021_06_02_195136_012.png,960,540
linea_carril,673,474,529,355,re_2021_06_02_195136_012.png,960,540
linea_carril,577,341,788,408,re_2021_06_02_195136_012.png,960,540
borde_izquierdo,123,460,390,358,re_2021_06_02_195136_013.png,960,540
linea_carril,158,477,422,353,re_2021_06_02_195136_013.png,960,540
linea_carril,632,472,524,350,re_2021_06_02_195136_013.png,960,540
linea_carril,821,414,601,350,re_2021_06_02_195136_013.png,960,540
