etiqueta,x1,y1,x2,y2,imagen,w,h
borde_izquierdo,34,403,323,351,re_2021_06_13_184803_001.png,960,540
borde_derecho,956,386,710,355,re_2021_06_13_184803_001.png,960,540
linea_carril,51,416,377,346,re_2021_06_13_184803_001.png,960,540
linea_carril,334,477,465,334,re_2021_06_13_184803_001.png,960,540
linea_carril,508,337,766,463,re_2021_06_13_184803_001.png,960,540
linea_carril,957,413,605,348,re_2021_06_13_184803_001.png,960,540
linea_emergencia,126,460,429,341,re_2021_06_13_184803_001.png,960,540
borde_izquierdo,35,403,394,339,re_2021_06_13_184803_002.png,960,540
borde_derecho,958,386,617,342,re_2021_06_13_184803_002.png,960,540
linea_emergencia,122,460,435,341,re_2021_06_13_184803_002.png,960,540
linea_carril,52,417,415,337,re_2021_06_13_184803_002.png,960,540
linea_carril,329,480,464,339,re_2021_06_13_184803_002.png,960,540
linea_carril,513,341,775,468,re_2021_06_13_184803_002.png,960,540
linea_carril,958,412,575,343,re_2021_06_13_184803_002.png,960,540
borde_izquierdo,39,404,341,347,re_2021_06_13_184803_003.png,960,540
borde_derecho,956,382,630,340,re_2021_06_13_184803_003.png,960,540
linea_emergencia,124,461,423,345,re_2021_06_13_184803_003.png,960,540
linea_carril,54,416,367,347,re_2021_06_13_184803_003.png,960,540
linea_carril,333,482,462,338,re_2021_06_13_184803_003.png,960,540
linea_carril,504,335,776,463,re_2021_06_13_184803_003.png,960,540
linea_carril,956,412,595,346,re_2021_06_13_184803_003.png,960,540
borde_izquierdo,33,401,326,352,re_2021_06_13_184803_004.png,960,540
borde_derecho,956,372,646,341,re_2021_06_13_184803_004.png,960,540
linea_emergencia,123,460,424,344,re_2021_06_13_184803_004.png,960,540
linea_carril,53,418,349,353,re_2021_06_13_184803_004.png,960,540
linea_carril,333,481,458,341,re_2021_06_13_184803_004.png,960,540
linea_carril,513,343,754,465,re_2021_06_13_184803_004.png,960,540
linea_carril,959,413,574,345,re_2021_06_13_184803_004.png,960,540
borde_izquierdo,28,401,288,356,re_2021_06_13_184803_005.png,960,540
borde_derecho,958,366,635,339,re_2021_06_13_184803_005.png,960,540
linea_carril,50,415,337,356,re_2021_06_13_184803_005.png,960,540
linea_carril,319,480,454,345,re_2021_06_13_184803_005.png,960,540
linea_carril,758,468,530,352,re_2021_06_13_184803_005.png,960,540
linea_carril,956,415,587,349,re_2021_06_13_184803_005.png,960,540
linea_emergencia,116,456,408,350,re_2021_06_13_184803_005.png,960,540
borde_izquierdo,105,390,326,352,re_2021_06_13_184803_006.png,960,540
linea_emergencia,122,458,397,355,re_2021_06_13_184803_006.png,960,540
borde_derecho,956,356,630,338,re_2021_06_13_184803_006.png,960,540
linea_carril,105,405,372,348,re_2021_06_13_184803_006.png,960,540
linea_carril,463,341,339,480,re_2021_06_13_184803_006.png,960,540
linea_carril,516,344,782,468,re_2021_06_13_184803_006.png,960,540
linea_carril,957,414,591,347,re_2021_06_13_184803_006.png,960,540
borde_izquierdo,30,401,136,381,re_2021_06_13_184803_007.png,960,540
linea_carril,49,416,134,398,re_2021_06_13_184803_007.png,960,540
linea_carril,462,340,334,480,re_2021_06_13_184803_007.png,960,540
linea_carril,512,344,763,469,re_2021_06_13_184803_007.png,960,540
linea_emergencia,117,457,203,425,re_2021_06_13_184803_007.png,960,540
linea_carril,699,374,544,339,re_2021_06_13_184803_007.png,960,540
borde_izquierdo,34,405,260,367,re_2021_06_13_184803_008.png,960,540
borde_derecho,777,361,958,373,re_2021_06_13_184803_008.png,960,540
linea_emergencia,120,459,334,379,re_2021_06_13_184803_008.png,960,540
linea_carril,55,417,305,364,re_2021_06_13_184803_008.png,960,540
linea_carril,461,344,319,481,re_2021_06_13_184803_008.png,960,540
linea_carril,516,346,772,472,re_2021_06_13_184803_008.png,960,540
linea_carril,956,411,757,381,re_2021_06_13_184803_008.png,960,540
borde_izquierdo,32,403,302,356,re_2021_06_13_184803_009.png,960,540
linea_carril,956,413,662,363,re_2021_06_13_184803_009.png,960,540
linea_emergencia,121,457,383,360,re_2021_06_13_184803_009.png,960,540
linea_carril,50,415,357,351,re_2021_06_13_184803_009.png,960,540
linea_carril,329,479,465,337,re_2021_06_13_184803_009.png,960,540
linea_carril,526,348,768,471,re_2021_06_13_184803_009.png,960,540
borde_izquierdo,32,403,294,358,re_2021_06_13_184803_010.png,960,540
borde_derecho,656,350,959,388,re_2021_06_13_184803_010.png,960,540
linea_emergencia,122,458,408,350,re_2021_06_13_184803_010.png,960,540
linea_carril,54,416,345,354,re_2021_06_13_184803_010.png,960,540
linea_carril,326,482,463,341,re_2021_06_13_184803_010.png,960,540
linea_carril,769,466,516,344,re_2021_06_13_184803_010.png,960,540
linea_carril,958,415,629,356,re_2021_06_13_184803_010.png,960,540
borde_izquierdo,32,403,336,351,re_2021_06_13_184803_011.png,960,540
borde_derecho,959,381,619,344,re_2021_06_13_184803_011.png,960,540
linea_emergencia,120,457,416,347,re_2021_06_13_184803_011.png,960,540
linea_carril,51,418,372,349,re_2021_06_13_184803_011.png,960,540
linea_carril,332,482,457,343,re_2021_06_13_184803_011.png,960,540
linea_carril,522,348,755,465,re_2021_06_13_184803_011.png,960,540
linea_carril,956,413,611,353,re_2021_06_13_184803_011.png,960,540
borde_izquierdo,28,401,337,349,re_2021_06_13_184803_012.png,960,540
linea_carril,50,414,375,346,re_2021_06_13_184803_012.png,960,540
linea_carril,318,480,458,340,re_2021_06_13_184803_012.png,960,540
linea_carril,755,468,517,347,re_2021_06_13_184803_012.png,960,540
linea_carril,955,416,597,351,re_2021_06_13_184803_012.png,960,540
borde_derecho,956,385,628,348,re_2021_06_13_184803_012.png,960,540
linea_emergencia,116,456,421,345,re_2021_06_13_184803_012.png,960,540
borde_izquierdo,27,400,317,352,re_2021_06_13_184803_013.png,960,540
borde_derecho,956,384,638,349,re_2021_06_13_184803_013.png,960,540
linea_emergencia,113,456,415,347,re_2021_06_13_184803_013.png,960,540
linea_carril,49,416,371,349,re_2021_06_13_184803_013.png,960,540
linea_carril,316,480,456,344,re_2021_06_13_184803_013.png,960,540
linea_carril,519,348,741,467,re_2021_06_13_184803_013.png,960,540
linea_carril,957,417,590,349,re_2021_06_13_184803_013.png,960,540
borde_izquierdo,30,400,312,355,re_2021_06_13_184803_014.png,960,540
borde_derecho,956,388,689,355,re_2021_06_13_184803_014.png,960,540
linea_carril,51,414,352,351,re_2021_06_13_184803_014.png,960,540
linea_carril,314,479,453,348,re_2021_06_13_184803_014.png,960,540
linea_carril,752,468,528,350,re_2021_06_13_184803_014.png,960,540
linea_carril,958,415,629,358,re_2021_06_13_184803_014.png,960,540
linea_emergencia,113,459,409,351,re_2021_06_13_184803_014.png,960,540
borde_izquierdo,27,401,301,356,re_2021_06_13_184803_015.png,960,540
linea_carril,949,416,546,339,re_2021_06_13_184803_015.png,960,540
linea_carril,522,348,732,462,re_2021_06_13_184803_015.png,960,540
linea_carril,332,479,461,341,re_2021_06_13_184803_015.png,960,540
linea_carril,53,415,363,349,re_2021_06_13_184803_015.png,960,540
linea_emergencia,120,455,415,348,re_2021_06_13_184803_015.png,960,540
borde_izquierdo,31,401,264,363,re_2021_06_13_184803_016.png,960,540
borde_derecho,953,352,644,339,re_2021_06_13_184803_016.png,960,540
linea_carril,956,410,590,347,re_2021_06_13_184803_016.png,960,540
linea_carril,510,343,767,470,re_2021_06_13_184803_016.png,960,540
linea_carril,328,482,458,346,re_2021_06_13_184803_016.png,960,540
linea_carril,54,415,323,360,re_2021_06_13_184803_016.png,960,540
linea_emergencia,120,460,404,351,re_2021_06_13_184803_016.png,960,540
borde_izquierdo,25,397,335,350,re_2021_06_13_184803_017.png,960,540
borde_derecho,956,362,733,350,re_2021_06_13_184803_017.png,960,540
linea_carril,953,415,555,342,re_2021_06_13_184803_017.png,960,540
linea_carril,519,348,757,466,re_2021_06_13_184803_017.png,960,540
linea_carril,327,482,457,343,re_2021_06_13_184803_017.png,960,540
linea_carril,50,413,342,353,re_2021_06_13_184803_017.png,960,540
linea_emergencia,120,456,408,350,re_2021_06_13_184803_017.png,960,540
borde_izquierdo,26,398,337,346,re_2021_06_13_184803_018.png,960,540
linea_emergencia,116,457,394,355,re_2021_06_13_184803_018.png,960,540
linea_carril,50,413,308,360,re_2021_06_13_184803_018.png,960,540
linea_carril,319,479,456,343,re_2021_06_13_184803_018.png,960,540
linea_carril,522,348,747,467,re_2021_06_13_184803_018.png,960,540
linea_carril,956,415,607,352,re_2021_06_13_184803_018.png,960,540
borde_izquierdo,31,404,308,359,re_2021_06_13_184803_019.png,960,540
linea_carril,950,415,581,349,re_2021_06_13_184803_019.png,960,540
linea_carril,764,470,535,356,re_2021_06_13_184803_019.png,960,540
linea_carril,323,486,452,357,re_2021_06_13_184803_019.png,960,540
linea_carril,52,418,336,358,re_2021_06_13_184803_019.png,960,540
linea_emergencia,116,461,390,362,re_2021_06_13_184803_019.png,960,540
borde_izquierdo,25,401,316,354,re_2021_06_13_184803_020.png,960,540
borde_derecho,955,418,615,358,re_2021_06_13_184803_020.png,960,540
linea_emergencia,117,457,397,357,re_2021_06_13_184803_020.png,960,540
linea_carril,50,415,338,356,re_2021_06_13_184803_020.png,960,540
linea_carril,324,482,457,347,re_2021_06_13_184803_020.png,960,540
linea_carril,521,351,758,473,re_2021_06_13_184803_020.png,960,540
borde_izquierdo,30,397,355,349,re_2021_06_13_184803_021.png,960,540
borde_derecho,957,369,633,346,re_2021_06_13_184803_021.png,960,540
linea_carril,49,412,376,348,re_2021_06_13_184803_021.png,960,540
linea_carril,953,415,589,350,re_2021_06_13_184803_021.png,960,540
linea_carril,751,467,514,345,re_2021_06_13_184803_021.png,960,540
linea_carril,314,478,455,344,re_2021_06_13_184803_021.png,960,540
linea_emergencia,115,455,388,357,re_2021_06_13_184803_021.png,960,540
borde_izquierdo,20,396,355,342,re_2021_06_13_184803_022.png,960,540
borde_derecho,959,378,623,346,re_2021_06_13_184803_022.png,960,540
linea_emergencia,109,451,423,341,re_2021_06_13_184803_022.png,960,540
linea_carril,46,411,375,344,re_2021_06_13_184803_022.png,960,540
linea_carril,307,478,450,344,re_2021_06_13_184803_022.png,960,540
linea_carril,515,344,745,469,re_2021_06_13_184803_022.png,960,540
linea_carril,955,417,598,349,re_2021_06_13_184803_022.png,960,540
borde_izquierdo,24,399,294,356,re_2021_06_13_184803_023.png,960,540
borde_derecho,959,381,642,348,re_2021_06_13_184803_023.png,960,540
linea_carril,956,417,589,348,re_2021_06_13_184803_023.png,960,540
linea_carril,739,470,510,344,re_2021_06_13_184803_023.png,960,540
linea_carril,295,477,464,338,re_2021_06_13_184803_023.png,960,540
linea_carril,44,410,321,356,re_2021_06_13_184803_023.png,960,540
linea_emergencia,105,451,422,344,re_2021_06_13_184803_023.png,960,540
borde_izquierdo,24,397,307,353,re_2021_06_13_184803_024.png,960,540
linea_carril,40,411,378,345,re_2021_06_13_184803_024.png,960,540
linea_carril,457,344,284,489,re_2021_06_13_184803_024.png,960,540
linea_carril,515,345,732,473,re_2021_06_13_184803_024.png,960,540
linea_carril,953,418,647,362,re_2021_06_13_184803_024.png,960,540
borde_derecho,956,384,639,349,re_2021_06_13_184803_024.png,960,540
linea_emergencia,103,450,397,353,re_2021_06_13_184803_024.png,960,540
borde_izquierdo,25,397,305,353,re_2021_06_13_184803_025.png,960,540
borde_derecho,953,384,658,351,re_2021_06_13_184803_025.png,960,540
linea_carril,956,417,599,352,re_2021_06_13_184803_025.png,960,540
linea_carril,741,469,513,344,re_2021_06_13_184803_025.png,960,540
linea_carril,304,478,454,349,re_2021_06_13_184803_025.png,960,540
linea_carril,44,411,336,354,re_2021_06_13_184803_025.png,960,540
linea_emergencia,108,450,428,344,re_2021_06_13_184803_025.png,960,540
borde_izquierdo,26,395,293,355,re_2021_06_13_184803_026.png,960,540
borde_derecho,958,378,619,344,re_2021_06_13_184803_026.png,960,540
linea_carril,956,415,608,351,re_2021_06_13_184803_026.png,960,540
linea_carril,518,344,746,469,re_2021_06_13_184803_026.png,960,540
linea_carril,319,479,461,338,re_2021_06_13_184803_026.png,960,540
linea_carril,46,411,330,353,re_2021_06_13_184803_026.png,960,540
linea_emergencia,108,452,389,356,re_2021_06_13_184803_026.png,960,540
borde_izquierdo,27,399,332,349,re_2021_06_13_184803_027.png,960,540
borde_derecho,955,384,648,349,re_2021_06_13_184803_027.png,960,540
linea_carril,955,415,629,355,re_2021_06_13_184803_027.png,960,540
linea_carril,522,350,755,473,re_2021_06_13_184803_027.png,960,540
linea_carril,301,479,454,343,re_2021_06_13_184803_027.png,960,540
linea_carril,46,412,351,351,re_2021_06_13_184803_027.png,960,540
linea_emergencia,109,452,428,339,re_2021_06_13_184803_027.png,960,540
