etiqueta,x1,y1,x2,y2,imagen,w,h
borde_izquierdo,173,483,400,357,re_2021_06_13_183734_001.png,960,540
borde_derecho,958,363,689,346,re_2021_06_13_183734_001.png,960,540
linea_emergencia,478,470,468,355,re_2021_06_13_183734_001.png,960,540
linea_carril,254,481,414,360,re_2021_06_13_183734_001.png,960,540
linea_carril,505,351,655,446,re_2021_06_13_183734_001.png,960,540
linea_carril,586,353,854,409,re_2021_06_13_183734_001.png,960,540
linea_carril,933,376,640,349,re_2021_06_13_183734_001.png,960,540
borde_izquierdo,178,478,387,364,re_2021_06_13_183734_002.png,960,540
borde_derecho,958,363,658,341,re_2021_06_13_183734_002.png,960,540
linea_emergencia,475,478,467,361,re_2021_06_13_183734_002.png,960,540
linea_carril,255,479,408,364,re_2021_06_13_183734_002.png,960,540
linea_carril,491,343,663,440,re_2021_06_13_183734_002.png,960,540
linea_carril,646,364,949,420,re_2021_06_13_183734_002.png,960,540
linea_carril,959,376,661,349,re_2021_06_13_183734_002.png,960,540
borde_izquierdo,184,482,392,363,re_2021_06_13_183734_003.png,960,540
borde_derecho,959,363,698,346,re_2021_06_13_183734_003.png,960,540
linea_emergencia,489,474,464,355,re_2021_06_13_183734_003.png,960,540
linea_carril,268,477,411,361,re_2021_06_13_183734_003.png,960,540
linea_carril,505,351,697,462,re_2021_06_13_183734_003.png,960,540
linea_carril,953,421,587,352,re_2021_06_13_183734_003.png,960,540
linea_carril,956,378,671,353,re_2021_06_13_183734_003.png,960,540
borde_izquierdo,166,481,393,358,re_2021_06_13_183734_004.png,960,540
borde_derecho,958,362,701,345,re_2021_06_13_183734_004.png,960,540
linea_emergencia,469,479,461,360,re_2021_06_13_183734_004.png,960,540
linea_carril,236,484,410,357,re_2021_06_13_183734_004.png,960,540
linea_carril,494,348,682,468,re_2021_06_13_183734_004.png,960,540
linea_carril,653,369,951,421,re_2021_06_13_183734_004.png,960,540
linea_carril,956,379,624,347,re_2021_06_13_183734_004.png,960,540
borde_izquierdo,173,478,390,362,re_2021_06_13_183734_005.png,960,540
borde_derecho,960,362,719,346,re_2021_06_13_183734_005.png,960,540
linea_emergencia,468,478,462,360,re_2021_06_13_183734_005.png,960,540
linea_carril,234,484,399,367,re_2021_06_13_183734_005.png,960,540
linea_carril,516,361,716,466,re_2021_06_13_183734_005.png,960,540
linea_carril,716,358,959,378,re_2021_06_13_183734_005.png,960,540
linea_carril,618,361,947,419,re_2021_06_13_183734_005.png,960,540
borde_izquierdo,166,480,375,371,re_2021_06_13_183734_006.png,960,540
borde_derecho,959,365,683,349,re_2021_06_13_183734_006.png,960,540
linea_emergencia,473,483,461,363,re_2021_06_13_183734_006.png,960,540
linea_carril,241,479,397,369,re_2021_06_13_183734_006.png,960,540
linea_carril,686,475,499,355,re_2021_06_13_183734_006.png,960,540
linea_carril,949,425,573,353,re_2021_06_13_183734_006.png,960,540
linea_carril,958,382,628,351,re_2021_06_13_183734_006.png,960,540
borde_izquierdo,170,478,385,367,re_2021_06_13_183734_007.png,960,540
linea_emergencia,482,475,464,360,re_2021_06_13_183734_007.png,960,540
borde_derecho,956,362,694,348,re_2021_06_13_183734_007.png,960,540
linea_carril,258,479,401,373,re_2021_06_13_183734_007.png,960,540
linea_carril,498,351,671,456,re_2021_06_13_183734_007.png,960,540
linea_carril,577,353,937,428,re_2021_06_13_183734_007.png,960,540
linea_carril,957,380,694,358,re_2021_06_13_183734_007.png,960,540
borde_izquierdo,185,478,374,375,re_2021_06_13_183734_008.png,960,540
linea_carril,266,478,389,379,re_2021_06_13_183734_008.png,960,540
linea_carril,517,361,698,469,re_2021_06_13_183734_008.png,960,540
linea_carril,610,358,941,424,re_2021_06_13_183734_008.png,960,540
linea_carril,959,380,676,353,re_2021_06_13_183734_008.png,960,540
borde_derecho,958,362,682,346,re_2021_06_13_183734_008.png,960,540
linea_emergencia,487,474,470,366,re_2021_06_13_183734_008.png,960,540
borde_izquierdo,175,478,397,360,re_2021_06_13_183734_009.png,960,540
borde_derecho,959,362,636,342,re_2021_06_13_183734_009.png,960,540
linea_emergencia,483,478,468,363,re_2021_06_13_183734_009.png,960,540
linea_carril,263,478,406,368,re_2021_06_13_183734_009.png,960,540
linea_carril,704,474,496,351,re_2021_06_13_183734_009.png,960,540
linea_carril,949,425,597,357,re_2021_06_13_183734_009.png,960,540
linea_carril,957,382,629,349,re_2021_06_13_183734_009.png,960,540
borde_izquierdo,172,487,398,360,re_2021_06_13_183734_010.png,960,540
borde_derecho,715,350,958,362,re_2021_06_13_183734_010.png,960,540
linea_emergencia,484,480,469,368,re_2021_06_13_183734_010.png,960,540
linea_carril,261,480,411,360,re_2021_06_13_183734_010.png,960,540
