etiqueta,x1,y1,x2,y2,imagen,w,h
borde_izquierdo,2,398,301,371,2019_10_26_121247_025_resized.png,960,540
borde_derecho,960,403,606,377,2019_10_26_121247_025_resized.png,960,540
linea_carril,4,421,300,380,2019_10_26_121247_025_resized.png,960,540
linea_carril,212,496,405,374,2019_10_26_121247_025_resized.png,960,540
linea_carril,649,520,482,383,2019_10_26_121247_025_resized.png,960,540
linea_carril,942,440,615,391,2019_10_26_121247_025_resized.png,960,540
linea_emergencia,33,469,342,385,2019_10_26_121247_025_resized.png,960,540
borde_izquierdo,5,400,305,376,2019_10_26_121247_026_resized.png,960,540
borde_derecho,957,412,632,380,2019_10_26_121247_026_resized.png,960,540
linea_carril,1,417,281,387,2019_10_26_121247_026_resized.png,960,540
linea_carril,200,496,384,393,2019_10_26_121247_026_resized.png,960,540
linea_carril,647,515,493,390,2019_10_26_121247_026_resized.png,960,540
linea_carril,938,444,636,393,2019_10_26_121247_026_resized.png,960,540
linea_emergencia,27,465,330,389,2019_10_26_121247_026_resized.png,960,540
borde_izquierdo,1,402,278,386,2019_10_26_121247_027_resized.png,960,540
borde_derecho,954,402,607,373,2019_10_26_121247_027_resized.png,960,540
linea_carril,3,429,258,391,2019_10_26_121247_027_resized.png,960,540
linea_carril,277,496,412,385,2019_10_26_121247_027_resized.png,960,540
linea_carril,709,521,511,398,2019_10_26_121247_027_resized.png,960,540
linea_carril,941,436,613,386,2019_10_26_121247_027_resized.png,960,540
linea_emergencia,58,468,365,385,2019_10_26_121247_027_resized.png,960,540
borde_izquierdo,3,408,267,383,2019_10_26_121247_028_resized.png,960,540
borde_derecho,956,404,644,377,2019_10_26_121247_028_resized.png,960,540
linea_carril,4,430,245,396,2019_10_26_121247_028_resized.png,960,540
linea_carril,322,501,410,388,2019_10_26_121247_028_resized.png,960,540
linea_carril,764,527,503,392,2019_10_26_121247_028_resized.png,960,540
linea_carril,948,429,640,391,2019_10_26_121247_028_resized.png,960,540
linea_emergencia,96,475,354,390,2019_10_26_121247_028_resized.png,960,540
borde_izquierdo,5,406,256,385,2019_10_26_121247_029_resized.png,960,540
borde_derecho,955,398,640,380,2019_10_26_121247_029_resized.png,960,540
linea_carril,6,426,249,395,2019_10_26_121247_029_resized.png,960,540
linea_carril,292,497,390,393,2019_10_26_121247_029_resized.png,960,540
linea_carril,731,518,495,393,2019_10_26_121247_029_resized.png,960,540
linea_carril,947,423,640,390,2019_10_26_121247_029_resized.png,960,540
linea_emergencia,86,473,323,397,2019_10_26_121247_029_resized.png,960,540
borde_izquierdo,2,410,264,382,2019_10_26_121247_030_resized.png,960,540
borde_derecho,955,398,642,379,2019_10_26_121247_030_resized.png,960,540
linea_carril,3,430,251,392,2019_10_26_121247_030_resized.png,960,540
linea_carril,298,497,391,395,2019_10_26_121247_030_resized.png,960,540
linea_carril,733,513,502,394,2019_10_26_121247_030_resized.png,960,540
linea_carril,954,417,640,388,2019_10_26_121247_030_resized.png,960,540
linea_emergencia,90,472,325,393,2019_10_26_121247_030_resized.png,960,540
borde_izquierdo,23,388,271,369,2019_10_26_124315_001_resized.png,960,540
borde_derecho,871,482,557,397,2019_10_26_124315_001_resized.png,960,540
linea_carril,206,488,376,388,2019_10_26_124315_001_resized.png,960,540
linea_carril,651,517,485,393,2019_10_26_124315_001_resized.png,960,540
linea_carril,3,426,320,376,2019_10_26_124315_001_resized.png,960,540
borde_izquierdo,11,386,311,366,2019_10_26_124315_002_resized.png,960,540
borde_derecho,867,489,557,399,2019_10_26_124315_002_resized.png,960,540
