etiqueta,x1,y1,x2,y2,imagen,w,h
borde_izquierdo,176,479,427,350,re_2021_06_13_184510_001.png,960,540
borde_derecho,956,361,686,343,re_2021_06_13_184510_001.png,960,540
linea_carril,280,475,455,338,re_2021_06_13_184510_001.png,960,540
linea_carril,507,342,748,480,re_2021_06_13_184510_001.png,960,540
linea_carril,651,361,941,420,re_2021_06_13_184510_001.png,960,540
linea_carril,958,375,676,352,re_2021_06_13_184510_001.png,960,540
borde_izquierdo,174,481,416,355,re_2021_06_13_184510_002.png,960,540
borde_derecho,956,359,685,346,re_2021_06_13_184510_002.png,960,540
linea_carril,958,376,680,352,re_2021_06_13_184510_002.png,960,540
linea_carril,660,365,957,422,re_2021_06_13_184510_002.png,960,540
linea_carril,723,464,511,345,re_2021_06_13_184510_002.png,960,540
linea_carril,277,479,446,346,re_2021_06_13_184510_002.png,960,540
borde_izquierdo,191,480,422,355,re_2021_06_13_184510_003.png,960,540
borde_derecho,954,358,737,347,re_2021_06_13_184510_003.png,960,540
linea_carril,283,478,452,341,re_2021_06_13_184510_003.png,960,540
linea_carril,511,343,739,469,re_2021_06_13_184510_003.png,960,540
linea_carril,956,416,717,373,re_2021_06_13_184510_003.png,960,540
linea_carril,959,376,733,358,re_2021_06_13_184510_003.png,960,540
borde_izquierdo,181,482,418,353,re_2021_06_13_184510_004.png,960,540
linea_carril,282,478,431,356,re_2021_06_13_184510_004.png,960,540
linea_carril,730,471,531,355,re_2021_06_13_184510_004.png,960,540
linea_carril,801,394,951,416,re_2021_06_13_184510_004.png,960,540
linea_carril,870,371,959,375,re_2021_06_13_184510_004.png,960,540
borde_derecho,875,357,958,358,re_2021_06_13_184510_004.png,960,540
borde_izquierdo,171,478,434,346,re_2021_06_13_184510_005.png,960,540
linea_carril,269,478,454,339,re_2021_06_13_184510_005.png,960,540
linea_carril,705,462,508,343,re_2021_06_13_184510_005.png,960,540
linea_emergencia,505,468,479,335,re_2021_06_13_184510_005.png,960,540
borde_izquierdo,162,476,429,346,re_2021_06_13_184510_006.png,960,540
linea_emergencia,499,478,478,335,re_2021_06_13_184510_006.png,960,540
linea_carril,261,478,454,339,re_2021_06_13_184510_006.png,960,540
linea_carril,499,339,726,476,re_2021_06_13_184510_006.png,960,540
linea_carril,625,357,747,385,re_2021_06_13_184510_006.png,960,540
borde_derecho,739,350,595,336,re_2021_06_13_184510_006.png,960,540
borde_izquierdo,155,475,408,354,re_2021_06_13_184510_007.png,960,540
