etiqueta,x1,y1,x2,y2,imagen,w,h
borde_izquierdo,191,481,415,357,re_2021_06_02_195319_001.png,960,540
linea_carril,268,482,446,346,re_2021_06_02_195319_001.png,960,540
linea_carril,692,472,507,343,re_2021_06_02_195319_001.png,960,540
linea_carril,604,351,803,413,re_2021_06_02_195319_001.png,960,540
linea_emergencia,494,477,477,338,re_2021_06_02_195319_001.png,960,540
borde_izquierdo,184,478,409,361,re_2021_06_02_195319_002.png,960,540
linea_carril,268,479,435,352,re_2021_06_02_195319_002.png,960,540
linea_carril,501,341,694,469,re_2021_06_02_195319_002.png,960,540
linea_carril,604,352,784,402,re_2021_06_02_195319_002.png,960,540
linea_emergencia,494,475,479,342,re_2021_06_02_195319_002.png,960,540
borde_izquierdo,178,483,420,356,re_2021_06_02_195319_003.png,960,540
linea_carril,251,482,444,349,re_2021_06_02_195319_003.png,960,540
linea_carril,688,475,502,345,re_2021_06_02_195319_003.png,960,540
linea_carril,614,360,816,432,re_2021_06_02_195319_003.png,960,540
linea_emergencia,487,482,477,349,re_2021_06_02_195319_003.png,960,540
borde_izquierdo,179,478,398,364,re_2021_06_02_195319_004.png,960,540
linea_carril,260,479,438,350,re_2021_06_02_195319_004.png,960,540
linea_carril,694,471,516,347,re_2021_06_02_195319_004.png,960,540
linea_emergencia,490,475,479,353,re_2021_06_02_195319_004.png,960,540
linea_carril,648,362,807,399,re_2021_06_02_195319_004.png,960,540
borde_izquierdo,186,478,404,358,re_2021_06_02_195319_005.png,960,540
linea_carril,267,475,441,344,re_2021_06_02_195319_005.png,960,540
linea_carril,505,336,706,467,re_2021_06_02_195319_005.png,960,540
linea_carril,702,369,807,394,re_2021_06_02_195319_005.png,960,540
linea_emergencia,494,471,479,335,re_2021_06_02_195319_005.png,960,540
borde_izquierdo,176,479,415,352,re_2021_06_02_195319_006.png,960,540
linea_carril,260,477,437,349,re_2021_06_02_195319_006.png,960,540
linea_carril,515,347,682,467,re_2021_06_02_195319_006.png,960,540
linea_emergencia,493,472,483,348,re_2021_06_02_195319_006.png,960,540
