etiqueta,x1,y1,x2,y2,imagen,w,h
borde_izquierdo,241,480,414,355,re_2021_06_13_183955_001.png,960,540
linea_carril,315,482,425,356,re_2021_06_13_183955_001.png,960,540
linea_emergencia,473,354,517,473,re_2021_06_13_183955_001.png,960,540
linea_carril,750,464,524,355,re_2021_06_13_183955_001.png,960,540
linea_carril,955,415,905,406,re_2021_06_13_183955_001.png,960,540
linea_carril,959,372,908,369,re_2021_06_13_183955_001.png,960,540
borde_derecho,960,360,907,356,re_2021_06_13_183955_001.png,960,540
borde_izquierdo,247,482,406,364,re_2021_06_13_183955_002.png,960,540
borde_derecho,959,362,911,360,re_2021_06_13_183955_002.png,960,540
linea_carril,912,372,960,372,re_2021_06_13_183955_002.png,960,540
linea_carril,958,415,907,406,re_2021_06_13_183955_002.png,960,540
linea_carril,738,460,526,358,re_2021_06_13_183955_002.png,960,540
linea_carril,317,478,426,353,re_2021_06_13_183955_002.png,960,540
linea_emergencia,528,472,475,358,re_2021_06_13_183955_002.png,960,540
borde_izquierdo,258,480,414,358,re_2021_06_13_183955_003.png,960,540
linea_emergencia,534,476,482,363,re_2021_06_13_183955_003.png,960,540
linea_carril,328,476,430,354,re_2021_06_13_183955_003.png,960,540
linea_carril,756,472,541,364,re_2021_06_13_183955_003.png,960,540
linea_carril,727,379,610,352,re_2021_06_13_183955_003.png,960,540
linea_carril,736,358,640,346,re_2021_06_13_183955_003.png,960,540
borde_izquierdo,249,481,376,387,re_2021_06_13_183955_004.png,960,540
borde_derecho,832,357,693,346,re_2021_06_13_183955_004.png,960,540
linea_emergencia,537,472,475,359,re_2021_06_13_183955_004.png,960,540
linea_carril,327,480,402,392,re_2021_06_13_183955_004.png,960,540
linea_carril,747,467,517,355,re_2021_06_13_183955_004.png,960,540
linea_carril,807,391,582,350,re_2021_06_13_183955_004.png,960,540
linea_carril,819,365,679,350,re_2021_06_13_183955_004.png,960,540
borde_izquierdo,237,485,405,358,re_2021_06_13_183955_005.png,960,540
borde_derecho,950,363,704,347,re_2021_06_13_183955_005.png,960,540
linea_carril,307,482,419,362,re_2021_06_13_183955_005.png,960,540
linea_carril,528,363,743,466,re_2021_06_13_183955_005.png,960,540
linea_carril,596,355,912,412,re_2021_06_13_183955_005.png,960,540
linea_carril,928,377,627,346,re_2021_06_13_183955_005.png,960,540
linea_emergencia,508,475,475,360,re_2021_06_13_183955_005.png,960,540
borde_izquierdo,229,478,394,370,re_2021_06_13_183955_006.png,960,540
borde_derecho,956,364,710,349,re_2021_06_13_183955_006.png,960,540
linea_emergencia,512,474,465,353,re_2021_06_13_183955_006.png,960,540
linea_carril,300,481,418,364,re_2021_06_13_183955_006.png,960,540
linea_carril,733,471,509,354,re_2021_06_13_183955_006.png,960,540
linea_carril,954,418,626,364,re_2021_06_13_183955_006.png,960,540
linea_carril,960,379,653,351,re_2021_06_13_183955_006.png,960,540
borde_izquierdo,226,481,400,364,re_2021_06_13_183955_007.png,960,540
borde_derecho,960,362,749,349,re_2021_06_13_183955_007.png,960,540
linea_carril,957,376,678,351,re_2021_06_13_183955_007.png,960,540
linea_carril,958,414,648,364,re_2021_06_13_183955_007.png,960,540
linea_carril,531,362,721,469,re_2021_06_13_183955_007.png,960,540
linea_carril,296,481,418,362,re_2021_06_13_183955_007.png,960,540
linea_emergencia,523,467,469,356,re_2021_06_13_183955_007.png,960,540
borde_izquierdo,225,484,402,365,re_2021_06_13_183955_008.png,960,540
borde_derecho,714,348,958,361,re_2021_06_13_183955_008.png,960,540
linea_carril,956,377,694,354,re_2021_06_13_183955_008.png,960,540
linea_carril,949,418,690,373,re_2021_06_13_183955_008.png,960,540
linea_carril,737,468,503,351,re_2021_06_13_183955_008.png,960,540
linea_carril,300,478,424,355,re_2021_06_13_183955_008.png,960,540
linea_emergencia,506,473,471,359,re_2021_06_13_183955_008.png,960,540
borde_izquierdo,214,485,405,359,re_2021_06_13_183955_009.png,960,540
borde_derecho,957,363,775,353,re_2021_06_13_183955_009.png,960,540
linea_carril,957,377,754,360,re_2021_06_13_183955_009.png,960,540
linea_carril,527,361,741,469,re_2021_06_13_183955_009.png,960,540
linea_carril,304,481,418,359,re_2021_06_13_183955_009.png,960,540
linea_emergencia,521,466,472,360,re_2021_06_13_183955_009.png,960,540
borde_izquierdo,236,482,409,357,re_2021_06_13_183955_010.png,960,540
borde_derecho,957,362,767,351,re_2021_06_13_183955_010.png,960,540
linea_carril,957,378,766,361,re_2021_06_13_183955_010.png,960,540
linea_carril,952,417,760,384,re_2021_06_13_183955_010.png,960,540
linea_carril,720,457,505,350,re_2021_06_13_183955_010.png,960,540
linea_carril,302,478,421,365,re_2021_06_13_183955_010.png,960,540
linea_emergencia,519,474,471,348,re_2021_06_13_183955_010.png,960,540
borde_izquierdo,240,479,397,370,re_2021_06_13_183955_011.png,960,540
borde_derecho,959,363,787,354,re_2021_06_13_183955_011.png,960,540
linea_carril,956,376,791,366,re_2021_06_13_183955_011.png,960,540
linea_carril,736,459,534,366,re_2021_06_13_183955_011.png,960,540
linea_carril,308,478,418,365,re_2021_06_13_183955_011.png,960,540
linea_emergencia,472,362,530,472,re_2021_06_13_183955_011.png,960,540
borde_izquierdo,228,478,397,364,re_2021_06_13_183955_012.png,960,540
borde_derecho,958,360,829,355,re_2021_06_13_183955_012.png,960,540
